year,team,ORtg,DRtg,Pace,netRtg
2019,Eastern Illinois,99.3,110.4,68.2,-11.1
2019,VMI,100.6,112.2,72.9,-11.6
2019,Central Arkansas,98.7,110.1,71.8,-11.4
2019,North Carolina A&T,96.4,107.6,67.3,-11.2
2019,Elon,98.7,110.2,69.6,-11.5
2019,Tennessee St.,97.1,108.7,70.9,-11.6
2019,Lafayette,100.7,112.8,70.3,-12.1
2019,Bethune Cookman,93.2,104.6,73.2,-11.4
2019,North Alabama,93.5,105.0,69.8,-11.5
2019,Northern Arizona,99.7,111.9,69.6,-12.2
2019,Idaho St.,103.3,116.0,68.0,-12.7
2019,Niagara,101.3,113.9,71.2,-12.6
2019,Nicholls St.,97.9,110.2,70.0,-12.3
2019,Howard,101.2,113.9,72.4,-12.7
2019,Denver,98.7,111.5,68.7,-12.8
2019,Wagner,93.5,105.8,65.2,-12.3
2019,Charlotte,93.9,106.5,66.0,-12.6
2019,Wyoming,94.1,106.8,69.7,-12.7
2019,Saint Peter's,94.1,106.9,65.0,-12.8
2019,Southeast Missouri St.,96.3,109.6,69.1,-13.3
2019,Stephen F. Austin,94.4,107.6,69.8,-13.2
2019,Florida A&M,89.0,102.0,66.3,-13.0
2019,Mount St. Mary's,94.7,108.7,68.7,-14.0
2019,UC Riverside,97.3,111.8,64.6,-14.5
2019,Jackson St.,89.6,103.0,66.8,-13.4
2019,Central Connecticut,96.5,111.3,70.6,-14.8
2019,Portland,93.9,108.4,68.2,-14.5
2019,McNeese St.,98.0,113.5,67.3,-15.5
2019,Bryant,98.2,114.6,69.3,-16.4
2019,SIU Edwardsville,96.1,112.3,70.6,-16.2
2019,Manhattan,88.5,103.6,63.4,-15.1
2019,Binghamton,95.0,111.4,67.2,-16.4
2019,Tennessee Tech,88.9,104.5,69.5,-15.6
2019,Cal Poly,96.5,113.8,67.3,-17.3
2019,Stetson,95.9,113.1,70.6,-17.2
2019,Southern,93.9,110.9,67.3,-17.0
2019,Alabama St.,93.8,110.8,68.3,-17.0
2019,Arkansas Pine Bluff,93.9,111.1,67.0,-17.2
2019,Maine,92.9,110.1,65.3,-17.2
2019,USC Upstate,92.4,110.1,69.4,-17.7
2019,Kennesaw St.,90.6,108.4,69.5,-17.8
2019,Morgan St.,91.8,110.0,73.6,-18.2
2019,San Jose St.,92.9,111.9,70.7,-19.0
2019,South Carolina St.,97.1,117.0,68.3,-19.9
2019,Incarnate Word,97.4,118.5,66.3,-21.1
2019,Northwestern St.,88.9,109.2,69.7,-20.3
2019,Idaho,95.5,117.6,66.2,-22.1
2019,Savannah St.,94.6,117.5,77.6,-22.9
2019,Coppin St.,87.7,108.9,71.7,-21.2
2019,Alabama A&M,87.1,108.6,66.9,-21.5
2019,UNC Asheville,92.5,115.6,63.9,-23.1
2019,Mississippi Valley St.,89.9,113.1,70.4,-23.2
2019,Alcorn St.,88.5,111.7,66.9,-23.2
2019,New Hampshire,83.9,106.6,67.2,-22.7
2019,Chicago St.,88.8,117.0,71.7,-28.2
2019,Delaware St.,84.8,112.4,71.6,-27.6
2019,Maryland Eastern Shore,85.1,114.3,64.5,-29.2
