year,team,ORtg,DRtg,Pace,netRtg
2015,UTEP,105.0,97.1,65.0,7.9
2015,Oregon St.,98.6,91.1,60.9,7.5
2015,Creighton,108.5,100.5,63.1,8.0
2015,UC Irvine,105.0,97.3,64.1,7.7
2015,Toledo,111.3,103.1,67.2,8.2
2015,Louisiana Tech,105.4,97.7,67.6,7.7
2015,Colorado,105.4,97.7,65.0,7.7
2015,Sam Houston St.,100.9,93.6,64.9,7.3
2015,Harvard,100.9,93.9,61.8,7.0
2015,Wake Forest,104.6,97.6,68.7,7.0
2015,Yale,104.2,97.3,62.6,6.9
2015,UNLV,105.7,98.9,65.7,6.8
2015,UC Santa Barbara,107.4,100.4,62.6,7.0
2015,Bowling Green,103.6,97.1,63.8,6.5
2015,Akron,103.7,97.3,64.1,6.4
2015,Florida St.,103.7,97.3,66.6,6.4
2015,La Salle,99.3,93.3,64.9,6.0
2015,New Mexico St.,104.4,98.1,64.2,6.3
2015,Nebraska,98.3,92.6,63.7,5.7
2015,San Diego,101.7,95.9,63.6,5.8
2015,Tennessee,107.3,101.2,60.8,6.1
2015,Iona,112.2,105.9,70.2,6.3
2015,Washington,106.5,100.6,66.1,5.9
2015,Northeastern,106.6,100.9,63.7,5.7
2015,Hawaii,103.6,98.1,69.7,5.5
2015,Wofford,102.5,97.2,61.5,5.3
2015,Pepperdine,99.9,94.8,64.0,5.1
2015,William & Mary,111.3,105.7,64.5,5.6
2015,Portland,108.2,102.8,64.6,5.4
2015,Wyoming,102.7,97.6,59.1,5.1
2015,Hofstra,108.7,103.4,69.3,5.3
2015,South Dakota St.,104.9,100.0,66.1,4.9
2015,UC Davis,109.9,105.1,63.2,4.8
2015,California,101.4,97.0,66.1,4.4
2015,North Carolina Central,100.9,96.6,60.0,4.3
2015,Massachusetts,104.4,100.2,67.8,4.2
2015,San Francisco,104.6,100.5,66.1,4.1
2015,Northwestern,104.7,100.7,60.6,4.0
2015,Utah St.,104.8,100.9,64.1,3.9
2015,Kent St.,103.9,100.2,62.0,3.7
2015,New Mexico,99.7,96.1,62.8,3.6
2015,Cleveland St.,104.5,100.8,61.0,3.7
2015,St. Bonaventure,102.6,99.0,65.0,3.6
2015,Long Beach St.,102.3,98.8,65.7,3.5
2015,Evansville,103.3,100.0,65.7,3.3
2015,DePaul,107.5,104.2,67.7,3.3
2015,Eastern Washington,110.8,107.5,68.6,3.3
2015,Louisiana,103.2,100.2,70.4,3.0
2015,Auburn,104.3,101.4,68.0,2.9
2015,Eastern Michigan,99.3,96.6,66.2,2.7
2015,Vermont,99.9,97.3,64.1,2.6
2015,Albany,104.7,102.1,61.5,2.6
2015,Eastern Kentucky,103.1,100.6,63.9,2.5
2015,Loyola Chicago,103.2,100.9,60.9,2.3
2015,Western Michigan,107.3,105.2,65.1,2.1
2015,Stony Brook,100.1,98.1,64.3,2.0
2015,Cal Poly,101.4,99.6,59.3,1.8
2015,Texas Tech,99.7,98.2,62.4,1.5
2015,UAB,101.8,100.4,65.4,1.4
2015,Coastal Carolina,104.2,102.8,63.9,1.4
2015,Columbia,105.8,104.5,60.5,1.3
2015,UNC Wilmington,100.3,99.0,67.8,1.3
2015,Mississippi St.,98.9,97.8,64.2,1.1
2015,Georgia Southern,98.7,97.7,63.8,1.0
2015,Morehead St.,101.7,100.8,65.7,0.9
2015,Manhattan,100.5,99.6,67.9,0.9
2015,Belmont,107.3,106.5,67.5,0.8
2015,Mercer,103.6,102.8,60.5,0.8
2015,USC,98.8,98.2,68.6,0.6
2015,Montana,104.2,103.6,62.4,0.6
2015,Oakland,108.9,108.5,66.5,0.4
2015,Middle Tennessee,99.7,99.3,61.6,0.4
2015,North Florida,105.1,104.7,67.4,0.4
2015,Saint Joseph's,98.0,97.8,64.0,0.2
2015,Charlotte,106.6,106.4,67.5,0.2
2015,Virginia Tech,104.6,104.5,64.3,0.1
2015,Western Kentucky,102.0,101.8,66.9,0.2
2015,Quinnipiac,101.9,101.8,66.7,0.1
2015,Rider,99.1,99.2,64.6,-0.1
2015,USC Upstate,102.6,102.7,63.6,-0.1
2015,Princeton,104.4,104.6,65.2,-0.2
2015,Santa Clara,104.5,104.8,61.6,-0.3
2015,Chattanooga,103.0,103.3,65.3,-0.3
2015,High Point,105.3,105.7,62.7,-0.4
2015,North Dakota St.,100.5,100.9,61.2,-0.4
2015,Florida Gulf Coast,99.5,100.1,64.7,-0.6
2015,Louisiana Monroe,96.3,97.0,61.3,-0.7
2015,Washington St.,106.6,107.3,67.8,-0.7
2015,Indiana St.,100.3,101.1,67.3,-0.8
2015,Canisius,99.1,99.9,63.3,-0.8
2015,Winthrop,102.8,103.9,66.3,-1.1
2015,Tennessee Martin,106.2,107.5,62.1,-1.3
2015,Rutgers,96.3,97.6,65.5,-1.3
2015,UT Arlington,101.8,103.1,70.1,-1.3
2015,Radford,103.9,105.6,64.5,-1.7
2015,Colgate,104.9,106.7,61.2,-1.8
2015,Lehigh,98.6,100.3,66.9,-1.7
2015,St. Francis NY,100.0,102.0,64.7,-2.0
2015,Northern Arizona,100.3,102.4,64.9,-2.1
2015,Monmouth,98.3,100.4,63.9,-2.1
2015,Detroit Mercy,100.6,102.9,68.0,-2.3
2015,Missouri,99.5,101.8,62.7,-2.3
2015,NJIT,101.7,104.1,67.0,-2.4
2015,East Tennessee St.,102.7,105.2,67.9,-2.5
2015,Houston,100.4,102.9,64.6,-2.5
2015,Southern Illinois,97.9,100.5,62.8,-2.6
2015,Dartmouth,98.9,101.7,63.2,-2.8
2015,Lafayette,110.6,113.7,65.2,-3.1
2015,Robert Morris,99.9,102.7,66.1,-2.8
2015,Oral Roberts,103.2,106.2,65.3,-3.0
2015,George Mason,100.8,103.8,65.1,-3.0
2015,Saint Peter's,97.5,100.4,60.8,-2.9
2015,Purdue Fort Wayne,104.3,107.6,64.8,-3.3
2015,New Hampshire,98.1,101.3,64.3,-3.2
2015,Northern Illinois,99.5,102.8,62.8,-3.3
2015,Fordham,99.9,103.2,65.9,-3.3
2015,Saint Francis,98.1,101.3,63.2,-3.2
2015,Denver,104.1,107.5,57.9,-3.4
2015,Tulane,98.1,101.4,63.7,-3.3
2015,American,98.9,102.6,57.2,-3.7
2015,Charleston Southern,103.6,107.5,65.8,-3.9
2015,Fresno St.,100.6,104.3,65.4,-3.7
2015,Western Carolina,101.3,105.2,66.2,-3.9
2015,Gardner Webb,105.3,109.3,68.0,-4.0
2015,Milwaukee,100.5,104.5,65.0,-4.0
2015,Cornell,94.2,97.9,65.2,-3.7
2015,James Madison,101.9,106.1,64.8,-4.2
2015,Rice,99.9,104.0,62.4,-4.1
2015,UTSA,104.4,108.7,66.3,-4.3
2015,Norfolk St.,101.4,105.6,65.1,-4.2
2015,Southeast Missouri St.,100.7,105.0,66.2,-4.3
2015,Idaho,106.3,111.0,68.0,-4.7
2015,Air Force,105.3,110.0,61.6,-4.7
2015,Pacific,102.3,106.8,61.9,-4.5
2015,Bucknell,102.4,107.0,64.8,-4.6
2015,North Texas,97.4,101.7,66.0,-4.3
2015,East Carolina,101.6,106.2,61.9,-4.6
2015,Texas St.,92.3,96.5,61.8,-4.2
2015,Boston University,105.5,110.4,64.7,-4.9
2015,Northwestern St.,110.1,115.5,73.0,-5.4
2015,UC Riverside,96.4,101.2,65.7,-4.8
2015,Little Rock,102.7,107.8,64.7,-5.1
2015,South Dakota,101.0,106.2,65.9,-5.2
2015,Texas Southern,101.2,106.4,63.7,-5.2
2015,Duquesne,106.3,111.8,67.6,-5.5
2015,Sacramento St.,105.4,111.1,62.7,-5.7
2015,Ohio,100.3,105.9,66.9,-5.6
2015,Maryland Eastern Shore,100.8,106.6,64.8,-5.8
2015,Bryant,102.0,107.9,63.6,-5.9
2015,Texas A&M Corpus Chris,98.1,103.8,62.9,-5.7
2015,UNC Asheville,100.4,106.5,68.4,-6.1
2015,Drexel,97.4,103.4,61.2,-6.0
2015,Incarnate Word,105.1,111.8,67.8,-6.7
2015,Northern Kentucky,101.9,108.3,64.1,-6.4
2015,Bradley,92.5,98.4,62.5,-5.9
2015,Wright St.,97.2,103.4,63.7,-6.2
2015,Holy Cross,99.0,105.4,64.0,-6.4
2015,Mount St. Mary's,95.8,102.0,62.9,-6.2
2015,Eastern Illinois,96.9,103.3,62.6,-6.4
2015,Cal St. Bakersfield,97.9,104.4,61.2,-6.5
2015,Brown,98.2,104.7,68.2,-6.5
2015,Weber St.,98.8,105.5,63.3,-6.7
2015,Siena,104.5,111.7,66.7,-7.2
2015,Ball St.,98.9,105.8,64.1,-6.9
2015,Miami OH,98.9,105.8,65.4,-6.9
2015,Loyola Marymount,101.2,108.4,62.9,-7.2
2015,Seattle,97.1,104.0,62.1,-6.9
2015,Portland St.,101.2,108.4,66.3,-7.2
2015,Tennessee Tech,101.3,108.5,66.6,-7.2
2015,Missouri St.,97.4,104.6,61.9,-7.2
2015,Nebraska Omaha,100.9,108.5,74.2,-7.6
2015,Army,98.7,106.1,69.9,-7.4
2015,Navy,97.9,105.4,61.8,-7.5
2015,Northern Colorado,108.3,116.6,63.5,-8.3
2015,Drake,103.2,111.1,59.5,-7.9
2015,Marshall,94.4,101.8,70.4,-7.4
2015,Youngstown St.,103.8,112.0,67.6,-8.2
2015,Sacred Heart,100.1,108.1,69.1,-8.0
2015,Grand Canyon,104.1,112.5,64.7,-8.4
2015,UCF,101.4,109.6,64.7,-8.2
2015,South Florida,97.4,105.3,64.5,-7.9
2015,Towson,98.8,106.9,60.9,-8.1
2015,Cal St. Northridge,98.7,106.8,65.8,-8.1
2015,SIU Edwardsville,95.1,103.2,66.6,-8.1
2015,Saint Louis,94.8,103.0,63.5,-8.2
2015,UNC Greensboro,98.3,106.9,66.1,-8.6
2015,Charleston,94.0,102.3,61.6,-8.3
2015,Nevada,95.8,104.3,64.1,-8.5
2015,FIU,94.0,102.5,65.1,-8.5
2015,IU Indy,92.6,101.0,64.2,-8.4
2015,Elon,95.8,104.6,68.6,-8.8
2015,LIU,95.8,104.5,67.5,-8.7
2015,Hampton,94.1,102.9,69.3,-8.8
2015,Hartford,95.6,104.5,63.8,-8.9
2015,Penn,96.6,105.8,63.8,-9.2
2015,Delaware St.,99.8,109.3,67.2,-9.5
2015,Cal St. Fullerton,97.4,106.7,66.4,-9.3
2015,Delaware,98.8,108.5,65.8,-9.7
2015,Troy,98.2,107.9,65.1,-9.7
2015,Florida Atlantic,97.2,106.8,64.4,-9.6
2015,South Alabama,99.8,109.7,68.8,-9.9
2015,McNeese St.,100.0,110.0,63.3,-10.0
2015,VMI,97.4,107.2,77.4,-9.8
2015,Samford,99.9,110.0,66.8,-10.1
2015,Alabama St.,95.6,105.5,68.0,-9.9
2015,Lamar,97.3,107.7,66.6,-10.4
2015,Howard,90.8,100.4,63.2,-9.6
2015,Fairfield,94.0,104.1,62.1,-10.1
2015,Campbell,96.4,106.8,61.8,-10.4
2015,Appalachian St.,95.7,106.2,65.8,-10.5
2015,UMKC,95.9,106.4,64.2,-10.5
2015,Niagara,98.0,109.1,65.2,-11.1
2015,Illinois Chicago,98.2,109.3,65.5,-11.1
2015,Prairie View A&M,95.6,106.9,69.0,-11.3
2015,Southeastern Louisiana,95.3,106.7,66.8,-11.4
2015,Southern,91.2,102.1,65.2,-10.9
2015,Lipscomb,98.3,110.3,68.3,-12.0
2015,Furman,97.9,109.9,62.9,-12.0
2015,North Dakota,96.0,108.0,68.0,-12.0
2015,Arkansas St.,93.7,105.5,66.0,-11.8
2015,Loyola MD,92.3,103.9,63.3,-11.6
2015,Marist,92.7,104.6,65.4,-11.9
2015,Southern Utah,97.0,110.4,68.1,-13.4
2015,Montana St.,94.6,107.7,66.2,-13.1
2015,Longwood,95.7,109.2,67.0,-13.5
2015,Wagner,96.7,110.4,67.6,-13.7
2015,New Orleans,95.7,109.4,67.6,-13.7
2015,Idaho St.,95.4,109.2,63.9,-13.8
2015,Jacksonville St.,92.8,106.3,63.8,-13.5
2015,Austin Peay,93.1,106.9,67.2,-13.8
2015,Utah Valley,91.6,105.6,62.5,-14.0
2015,Jackson St.,89.0,102.6,64.2,-13.6
2015,UMass Lowell,91.1,105.4,64.2,-14.3
2015,Southern Miss,94.6,109.7,62.4,-15.1
2015,Houston Christian,99.0,115.1,66.7,-16.1
2015,Fairleigh Dickinson,95.0,110.7,67.5,-15.7
2015,The Citadel,102.1,119.6,59.1,-17.5
2015,Presbyterian,95.2,112.2,62.5,-17.0
2015,Nicholls St.,89.0,105.4,66.9,-16.4
2015,Western Illinois,89.3,105.9,67.0,-16.6
2015,Coppin St.,96.2,114.3,74.4,-18.1
2015,Morgan St.,92.6,110.0,65.1,-17.4
2015,Arkansas Pine Bluff,90.4,108.0,64.1,-17.6
2015,Binghamton,90.9,108.9,63.6,-18.0
2015,South Carolina St.,88.6,106.5,65.2,-17.9
2015,Tennessee St.,87.9,105.7,64.0,-17.8
2015,Bethune Cookman,89.7,108.2,60.7,-18.5
2015,UT Rio Grande Valley,92.1,111.1,64.4,-19.0
2015,North Carolina A&T,91.5,110.6,62.7,-19.1
2015,Abilene Christian,92.1,111.3,64.0,-19.2
2015,Jacksonville,94.7,114.6,64.0,-19.9
2015,Stetson,94.6,114.5,66.3,-19.9
2015,Liberty,88.8,107.6,66.2,-18.8
2015,Chicago St.,87.7,106.3,63.5,-18.6
2015,Savannah St.,85.6,104.4,65.5,-18.8
2015,Alabama A&M,92.8,113.1,63.5,-20.3
2015,Maine,92.5,112.9,66.6,-20.4
2015,Central Connecticut,91.3,111.5,63.8,-20.2
2015,Kennesaw St.,91.9,112.5,66.1,-20.6
2015,UMBC,87.4,107.6,65.1,-20.2
2015,San Jose St.,85.7,107.2,64.6,-21.5
2015,Alcorn St.,90.9,116.9,67.0,-26.0
2015,Mississippi Valley St.,89.6,116.2,71.2,-26.6
2015,Central Arkansas,89.6,116.6,69.9,-27.0
2015,Florida A&M,83.2,115.5,66.4,-32.3
2015,Grambling St.,77.1,116.1,65.5,-39.0
