year,team,ORtg,DRtg,Pace,netRtg
2022,Notre Dame,111.9,97.1,66.6,14.8
2022,Providence,111.6,96.9,66.5,14.7
2022,Washington St.,107.8,93.8,67.3,14.0
2022,North Texas,104.6,91.2,60.1,13.4
2022,Florida,110.4,96.4,66.2,14.0
2022,Texas A&M,108.1,94.4,67.6,13.7
2022,Seton Hall,106.8,93.3,68.6,13.5
2022,Davidson,115.7,101.4,65.7,14.3
2022,Syracuse,115.9,101.7,68.7,14.2
2022,Colorado St.,112.5,98.7,66.4,13.8
2022,Utah St.,109.6,96.3,67.5,13.3
2022,SMU,109.3,96.0,69.3,13.3
2022,USC,109.3,96.0,67.1,13.3
2022,Dayton,108.2,95.1,64.1,13.1
2022,Miami FL,114.3,100.6,68.5,13.7
2022,Mississippi St.,108.7,95.8,66.4,12.9
2022,VCU,98.8,87.1,69.4,11.7
2022,Saint Louis,108.9,96.0,69.0,12.9
2022,UAB,111.1,98.1,69.9,13.0
2022,Marquette,107.9,95.4,72.2,12.5
2022,St. John's,109.7,97.0,74.5,12.7
2022,West Virginia,107.5,95.1,68.9,12.4
2022,Creighton,104.2,92.3,67.9,11.9
2022,Fresno St.,104.3,92.5,61.9,11.8
2022,Kansas St.,108.1,96.2,67.4,11.9
2022,BYU,108.0,96.3,68.8,11.7
2022,Virginia,106.9,95.5,60.3,11.4
2022,Oregon,109.6,98.0,68.7,11.6
2022,Clemson,109.5,98.1,67.4,11.4
2022,Vanderbilt,105.2,94.3,68.5,10.9
2022,Wyoming,108.7,97.5,66.8,11.2
2022,Vermont,108.6,97.4,65.9,11.2
2022,Missouri St.,112.0,100.7,67.9,11.3
2022,Furman,112.9,101.8,66.0,11.1
2022,South Dakota St.,115.0,104.0,70.7,11.0
2022,Tulane,109.7,99.2,68.9,10.5
2022,Santa Clara,111.3,100.9,71.9,10.4
2022,Towson,109.1,99.0,65.6,10.1
2022,Chattanooga,108.4,98.5,65.6,9.9
2022,Northwestern,106.2,96.8,68.8,9.4
2022,Belmont,107.4,98.0,70.0,9.4
2022,Wichita St.,103.3,94.3,68.1,9.0
2022,Rutgers,104.6,95.6,66.1,9.0
2022,Maryland,107.8,98.8,67.7,9.0
2022,New Mexico St.,106.0,97.5,67.3,8.5
2022,Cincinnati,104.2,95.8,68.6,8.4
2022,Colorado,104.3,95.9,68.3,8.4
2022,Toledo,109.6,100.9,69.9,8.7
2022,UNLV,106.6,98.2,67.3,8.4
2022,Iona,106.5,98.2,70.3,8.3
2022,Richmond,107.7,99.4,67.8,8.3
2022,Grand Canyon,103.9,95.9,66.6,8.0
2022,UCF,106.5,98.4,68.4,8.1
2022,Florida St.,105.2,97.3,68.8,7.9
2022,Drake,107.0,98.9,66.9,8.1
2022,Penn St.,103.8,96.3,62.8,7.5
2022,Arizona St.,99.8,92.7,68.3,7.1
2022,Mississippi,105.3,97.9,66.4,7.4
2022,Louisiana Tech,105.0,97.9,69.4,7.1
2022,St. Bonaventure,106.3,99.3,66.6,7.0
2022,Northern Iowa,108.7,101.7,68.3,7.0
2022,Bradley,102.8,96.4,68.3,6.4
2022,Middle Tennessee,104.2,97.8,68.6,6.4
2022,DePaul,106.1,99.8,69.7,6.3
2022,Minnesota,106.2,100.0,66.1,6.2
2022,South Carolina,99.6,94.0,71.6,5.6
2022,Hofstra,109.3,103.1,69.9,6.2
2022,George Mason,105.1,99.8,65.9,5.3
2022,N.C. State,109.5,104.0,68.1,5.5
2022,Liberty,105.1,99.9,66.0,5.2
2022,Utah Valley,102.0,97.0,66.8,5.0
2022,Louisville,102.6,97.7,68.2,4.9
2022,Stanford,103.4,98.5,67.0,4.9
2022,Utah,106.6,101.6,67.3,5.0
2022,Washington,103.0,98.2,70.5,4.8
2022,Temple,101.4,96.8,67.3,4.6
2022,Boston College,103.7,99.3,66.0,4.4
2022,Morehead St.,103.0,98.7,65.6,4.3
2022,Stephen F. Austin,101.8,97.6,69.9,4.2
2022,Wofford,105.9,101.6,65.1,4.3
2022,Princeton,109.7,105.4,67.8,4.3
2022,Nebraska,105.1,101.1,72.4,4.0
2022,Abilene Christian,102.0,98.1,71.0,3.9
2022,Rhode Island,98.9,95.3,68.2,3.6
2022,Butler,101.3,97.6,64.8,3.7
2022,Nevada,105.3,101.5,71.3,3.8
2022,Saint Peter's,97.6,94.1,66.8,3.5
2022,Ohio,102.9,99.3,68.4,3.6
2022,Southern Illinois,101.4,98.0,63.1,3.4
2022,Charleston,104.6,101.1,74.6,3.5
2022,Western Kentucky,105.2,101.6,69.7,3.6
2022,Delaware,106.8,103.2,67.6,3.6
2022,Florida Atlantic,105.2,101.7,68.1,3.5
2022,California,100.3,97.2,65.1,3.1
2022,Georgia Tech,100.3,97.4,69.1,2.9
2022,Colgate,106.4,103.6,68.2,2.8
2022,Seattle,99.0,96.4,71.4,2.6
2022,Texas St.,105.0,102.2,64.7,2.8
2022,Kent St.,101.0,98.5,66.6,2.5
2022,Jacksonville St.,104.0,101.7,66.2,2.3
2022,Drexel,104.1,101.7,67.2,2.4
2022,Sam Houston St.,99.8,97.7,65.8,2.1
2022,Buffalo,105.7,103.4,72.0,2.3
2022,Montana St.,103.0,100.8,68.0,2.2
2022,Akron,104.8,102.7,63.0,2.1
2022,Saint Joseph's,100.6,98.6,69.2,2.0
2022,Wagner,101.3,99.4,67.5,1.9
2022,UC Irvine,97.9,96.1,66.0,1.8
2022,UC Santa Barbara,103.3,101.5,66.4,1.8
2022,Appalachian St.,101.0,99.1,65.2,1.9
2022,Gardner Webb,97.2,95.5,68.4,1.7
2022,Georgia St.,100.8,99.4,68.2,1.4
2022,Yale,99.8,98.4,69.8,1.4
2022,New Mexico,105.7,104.4,72.2,1.3
2022,Longwood,104.7,103.5,67.3,1.2
2022,South Alabama,101.8,100.6,67.6,1.2
2022,UC Riverside,100.0,98.8,66.3,1.2
2022,Tulsa,103.3,102.5,67.4,0.8
2022,East Tennessee St.,107.3,106.5,66.4,0.8
2022,Monmouth,101.5,100.8,67.2,0.7
2022,Missouri,101.4,100.8,66.7,0.6
2022,Mercer,105.6,104.9,65.9,0.7
2022,Coastal Carolina,102.0,101.4,67.0,0.6
2022,UTEP,99.9,99.4,67.5,0.5
2022,Jacksonville,99.0,98.5,62.4,0.5
2022,Oakland,102.5,102.1,68.7,0.4
2022,East Carolina,102.1,101.7,68.8,0.4
2022,VMI,109.6,109.3,69.3,0.3
2022,Navy,95.0,95.3,65.8,-0.3
2022,North Dakota St.,101.0,101.4,67.2,-0.4
2022,Hawaii,100.9,101.3,66.0,-0.4
2022,Oral Roberts,107.8,108.3,71.2,-0.5
2022,Cleveland St.,104.0,104.5,68.5,-0.5
2022,Georgetown,104.2,104.7,71.0,-0.5
2022,Cornell,103.6,104.3,72.9,-0.7
2022,Louisiana,100.3,101.0,70.6,-0.7
2022,Samford,103.3,104.1,70.1,-0.8
2022,Portland,102.0,102.8,69.6,-0.8
2022,Bellarmine,107.2,108.3,63.3,-1.1
2022,Fordham,93.7,94.7,68.7,-1.0
2022,UNC Greensboro,98.9,100.0,63.3,-1.1
2022,Cal St. Fullerton,102.0,103.2,67.1,-1.2
2022,Winthrop,103.9,105.2,69.3,-1.3
2022,Charlotte,104.9,106.4,66.4,-1.5
2022,Bryant,102.7,104.2,73.1,-1.5
2022,Georgia,106.5,108.1,69.7,-1.6
2022,Pittsburgh,99.0,100.5,65.0,-1.5
2022,Campbell,101.1,102.7,63.2,-1.6
2022,Weber St.,101.4,103.1,70.6,-1.7
2022,UNC Wilmington,101.7,103.4,66.4,-1.7
2022,Texas Southern,96.9,98.6,68.7,-1.7
2022,Florida Gulf Coast,104.0,106.0,70.8,-2.0
2022,Massachusetts,110.7,112.9,70.0,-2.2
2022,Long Beach St.,100.7,102.7,71.9,-2.0
2022,Tarleton St.,99.1,101.1,64.2,-2.0
2022,Norfolk St.,99.9,102.0,68.2,-2.1
2022,Troy,97.3,99.3,67.9,-2.0
2022,Arkansas St.,98.6,100.7,69.2,-2.1
2022,Indiana St.,99.0,101.2,70.4,-2.2
2022,Illinois St.,104.0,106.4,69.1,-2.4
2022,Southern Utah,103.3,105.7,69.4,-2.4
2022,Wright St.,104.2,106.9,69.6,-2.7
2022,Northern Kentucky,99.9,102.5,65.0,-2.6
2022,Old Dominion,99.6,102.2,65.2,-2.6
2022,Loyola Marymount,104.5,107.3,66.8,-2.8
2022,Nicholls St.,100.1,103.2,70.7,-3.1
2022,Purdue Fort Wayne,98.8,101.9,69.2,-3.1
2022,UC Davis,97.6,100.7,68.2,-3.1
2022,Fairfield,99.8,103.0,65.2,-3.2
2022,Valparaiso,101.6,104.9,66.2,-3.3
2022,Northern Colorado,106.7,110.3,70.4,-3.6
2022,San Diego,96.3,99.5,66.7,-3.2
2022,James Madison,102.4,105.8,70.0,-3.4
2022,Brown,99.2,102.4,68.5,-3.2
2022,UMKC,99.2,102.6,68.3,-3.4
2022,Harvard,97.6,101.0,68.1,-3.4
2022,Oregon St.,104.7,108.4,67.6,-3.7
2022,Niagara,98.3,101.8,65.3,-3.5
2022,Boston University,104.3,108.2,66.1,-3.9
2022,Marist,99.5,103.2,67.2,-3.7
2022,Cal Baptist,98.7,102.6,68.5,-3.9
2022,Penn,104.5,108.8,68.9,-4.3
2022,Detroit Mercy,104.6,109.1,65.8,-4.5
2022,South Dakota,102.5,107.2,66.7,-4.7
2022,Kennesaw St.,103.3,108.2,67.2,-4.9
2022,High Point,98.5,103.2,67.3,-4.7
2022,Rice,104.5,109.5,68.7,-5.0
2022,Southern,94.8,99.4,71.3,-4.6
2022,Western Illinois,100.6,105.5,71.4,-4.9
2022,UNC Asheville,99.9,104.8,67.4,-4.9
2022,George Washington,97.9,102.9,70.0,-5.0
2022,Dartmouth,96.3,101.3,65.6,-5.0
2022,Stony Brook,103.9,109.3,69.2,-5.4
2022,UT Arlington,96.2,101.3,66.4,-5.1
2022,La Salle,97.6,102.8,68.4,-5.2
2022,South Florida,91.1,96.0,65.9,-4.9
2022,Howard,100.1,105.4,71.3,-5.3
2022,Northeastern,97.2,102.4,65.6,-5.2
2022,Eastern Washington,101.9,107.4,70.5,-5.5
2022,Rider,97.4,102.9,68.0,-5.5
2022,Montana,99.4,105.0,66.2,-5.6
2022,New Hampshire,102.8,108.7,62.9,-5.9
2022,UMBC,102.7,108.6,69.3,-5.9
2022,Marshall,100.2,106.1,73.4,-5.9
2022,Quinnipiac,101.5,107.6,69.9,-6.1
2022,Georgia Southern,96.1,101.9,67.0,-5.8
2022,LIU,98.6,104.6,73.5,-6.0
2022,Southeast Missouri St.,103.7,110.2,72.6,-6.5
2022,The Citadel,100.7,107.1,71.4,-6.4
2022,Siena,97.2,103.4,67.2,-6.2
2022,Youngstown St.,102.6,109.3,67.3,-6.7
2022,Ball St.,101.3,108.0,71.0,-6.7
2022,Tennessee Tech,100.2,106.9,70.1,-6.7
2022,Texas A&M Corpus Chris,96.4,102.9,70.0,-6.5
2022,Miami OH,103.8,110.9,68.5,-7.1
2022,Eastern Kentucky,100.6,107.5,72.0,-6.9
2022,Elon,98.9,105.7,66.9,-6.8
2022,Lipscomb,102.1,109.3,70.3,-7.2
2022,Air Force,95.4,102.1,64.2,-6.7
2022,Alcorn St.,97.4,104.4,68.4,-7.0
2022,Pepperdine,97.2,104.5,71.1,-7.3
2022,Mount St. Mary's,95.1,102.6,64.5,-7.5
2022,Louisiana Monroe,100.8,108.8,68.8,-8.0
2022,Bowling Green,102.8,111.3,73.7,-8.5
2022,Manhattan,99.7,108.0,69.5,-8.3
2022,Portland St.,94.9,102.8,71.6,-7.9
2022,New Orleans,96.3,104.4,72.6,-8.1
2022,North Florida,96.3,104.4,69.1,-8.1
2022,Tennessee St.,97.8,106.1,68.4,-8.3
2022,UC San Diego,99.9,108.4,68.9,-8.5
2022,USC Upstate,100.1,108.8,69.2,-8.7
2022,FIU,96.6,105.0,67.6,-8.4
2022,Duquesne,98.5,107.2,66.9,-8.7
2022,St. Thomas,106.7,116.2,66.4,-9.5
2022,Presbyterian,95.0,103.5,65.1,-8.5
2022,San Jose St.,98.6,107.5,66.5,-8.9
2022,Southeastern Louisiana,101.9,111.1,71.3,-9.2
2022,UMass Lowell,94.5,103.0,68.5,-8.5
2022,Illinois Chicago,99.8,109.0,69.9,-9.2
2022,North Carolina A&T,96.6,105.5,68.6,-8.9
2022,Pacific,94.8,103.8,69.0,-9.0
2022,Utah Tech,94.6,103.7,72.6,-9.1
2022,Radford,94.6,103.7,65.3,-9.1
2022,Prairie View A&M,96.7,106.0,71.7,-9.3
2022,SIU Edwardsville,94.7,103.9,69.4,-9.2
2022,Canisius,95.9,105.3,69.2,-9.4
2022,Austin Peay,95.0,104.4,65.6,-9.4
2022,Loyola MD,94.8,104.2,66.2,-9.4
2022,Jackson St.,92.4,101.9,64.9,-9.5
2022,Hartford,100.4,111.0,68.1,-10.6
2022,Army,96.2,106.3,70.0,-10.1
2022,Tennessee Martin,96.4,106.7,70.1,-10.3
2022,Cal St. Bakersfield,95.9,106.5,65.3,-10.6
2022,Albany,91.8,102.0,66.3,-10.2
2022,Western Carolina,98.3,109.5,69.4,-11.2
2022,Eastern Michigan,94.6,105.5,70.4,-10.9
2022,Central Arkansas,99.3,111.0,73.0,-11.7
2022,North Alabama,90.8,101.6,68.6,-10.8
2022,Cal Poly,92.9,103.9,65.6,-11.0
2022,Merrimack,92.9,104.0,63.2,-11.1
2022,Denver,98.3,110.2,67.5,-11.9
2022,McNeese St.,97.0,109.2,70.7,-12.2
2022,Northern Illinois,91.7,103.3,68.0,-11.6
2022,UT Rio Grande Valley,99.2,111.9,72.6,-12.7
2022,Lehigh,96.9,109.3,69.2,-12.4
2022,Binghamton,93.6,105.7,68.0,-12.1
2022,Florida A&M,94.2,106.5,66.3,-12.3
2022,Stetson,95.5,108.2,66.5,-12.7
2022,North Carolina Central,94.7,107.2,68.6,-12.5
2022,Robert Morris,98.7,111.9,67.8,-13.2
2022,Hampton,91.3,103.8,70.4,-12.5
2022,Morgan St.,93.5,106.3,72.5,-12.8
2022,Maryland Eastern Shore,90.4,102.9,68.4,-12.5
2022,Coppin St.,90.6,103.2,73.9,-12.6
2022,Sacramento St.,94.6,107.8,65.4,-13.2
2022,Western Michigan,97.1,110.8,65.2,-13.7
2022,South Carolina St.,92.1,105.3,71.3,-13.2
2022,Little Rock,96.4,110.2,67.8,-13.8
2022,Lafayette,96.6,110.5,65.8,-13.9
2022,St. Francis NY,94.4,108.1,67.7,-13.7
2022,Evansville,92.1,105.4,64.9,-13.3
2022,UTSA,93.6,107.3,69.7,-13.7
2022,Bucknell,99.9,115.1,68.8,-15.2
2022,Alabama St.,95.2,109.7,70.7,-14.5
2022,Saint Francis,94.7,109.2,68.1,-14.5
2022,Grambling St.,92.2,106.4,70.2,-14.2
2022,Sacred Heart,100.0,115.7,68.4,-15.7
2022,Central Michigan,94.9,110.1,68.5,-15.2
2022,Southern Miss,94.3,109.6,68.1,-15.3
2022,Milwaukee,92.2,107.7,67.9,-15.5
2022,Idaho,97.5,114.0,71.1,-16.5
2022,Northern Arizona,94.8,110.8,66.2,-16.0
2022,Green Bay,92.6,108.4,65.5,-15.8
2022,Cal St. Northridge,93.1,109.1,65.8,-16.0
2022,Alabama A&M,85.7,100.7,67.5,-15.0
2022,William & Mary,90.5,106.7,69.8,-16.2
2022,Northwestern St.,96.5,113.9,72.2,-17.4
2022,Bethune Cookman,92.2,108.9,66.9,-16.7
2022,Idaho St.,92.9,110.1,64.9,-17.2
2022,Chicago St.,94.9,112.5,67.2,-17.6
2022,NJIT,89.5,106.3,67.2,-16.8
2022,American,93.0,110.6,65.9,-17.6
2022,Houston Christian,94.0,112.4,69.3,-18.4
2022,North Dakota,96.4,115.8,68.4,-19.4
2022,Charleston Southern,92.2,111.0,70.1,-18.8
2022,Fairleigh Dickinson,94.0,113.4,70.6,-19.4
2022,Lamar,91.9,111.1,67.0,-19.2
2022,Nebraska Omaha,96.1,116.3,70.7,-20.2
2022,Arkansas Pine Bluff,96.8,118.9,68.4,-22.1
2022,Holy Cross,90.7,111.7,67.9,-21.0
2022,Incarnate Word,93.7,116.2,66.0,-22.5
2022,Central Connecticut,90.0,111.9,66.0,-21.9
2022,Columbia,92.0,114.5,70.5,-22.5
2022,Maine,91.3,113.7,67.1,-22.4
2022,Mississippi Valley St.,92.7,115.7,71.8,-23.0
2022,Delaware St.,85.8,110.7,69.1,-24.9
2022,Eastern Illinois,82.5,107.8,65.9,-25.3
2022,IU Indy,80.1,109.6,63.5,-29.5
