year,team,ORtg,DRtg,Pace,netRtg
2025,Florida Gulf Coast,106.8,108.0,65.9,-1.2
2025,Towson,105.2,106.5,64.3,-1.3
2025,Southern Illinois,105.9,107.4,68.6,-1.5
2025,Boston College,105.3,106.8,67.4,-1.5
2025,Miami FL,113.2,114.9,68.2,-1.7
2025,Winthrop,106.9,108.6,73.4,-1.7
2025,Rice,105.7,107.5,66.1,-1.8
2025,Oakland,106.2,108.0,64.3,-1.8
2025,Montana St.,104.8,106.7,66.7,-1.9
2025,Wyoming,103.2,105.0,65.3,-1.8
2025,Eastern Kentucky,109.0,111.2,68.3,-2.2
2025,East Carolina,106.1,108.2,67.2,-2.1
2025,Norfolk St.,106.6,108.8,67.1,-2.2
2025,Drexel,103.3,105.5,63.7,-2.2
2025,Northeastern,103.9,106.3,68.2,-2.4
2025,UTSA,107.0,109.5,70.4,-2.5
2025,Merrimack,98.8,101.3,65.2,-2.5
2025,Jacksonville,100.9,103.4,68.1,-2.5
2025,Central Connecticut,99.2,101.7,66.3,-2.5
2025,Portland St.,101.1,103.8,68.9,-2.7
2025,Princeton,104.2,107.1,67.4,-2.9
2025,South Carolina St.,101.9,104.7,69.9,-2.8
2025,Cal Poly,108.3,111.3,75.2,-3.0
2025,Dartmouth,100.4,103.2,71.5,-2.8
2025,Southeastern Louisiana,103.8,106.9,67.6,-3.1
2025,Wright St.,109.0,112.2,68.1,-3.2
2025,Pepperdine,106.0,109.2,69.8,-3.2
2025,Texas St.,108.4,111.8,66.7,-3.4
2025,Brown,102.7,106.0,66.5,-3.3
2025,Indiana St.,108.6,112.1,73.0,-3.5
2025,UT Rio Grande Valley,105.7,109.1,71.2,-3.4
2025,South Florida,102.8,106.3,69.0,-3.5
2025,Youngstown St.,101.3,104.7,69.9,-3.4
2025,Queens,105.3,109.0,69.2,-3.7
2025,Quinnipiac,101.7,105.3,72.2,-3.6
2025,Abilene Christian,98.2,101.7,69.9,-3.5
2025,Southeast Missouri St.,101.2,104.9,69.6,-3.7
2025,Elon,106.5,110.4,65.7,-3.9
2025,Missouri St.,102.2,105.9,64.5,-3.7
2025,La Salle,103.3,107.2,69.4,-3.9
2025,Valparaiso,105.9,109.9,68.6,-4.0
2025,Southern,98.7,102.5,69.1,-3.8
2025,Seton Hall,97.7,101.5,65.1,-3.8
2025,Idaho St.,105.2,109.4,66.6,-4.2
2025,Central Michigan,104.2,108.5,67.9,-4.3
2025,William & Mary,107.3,111.8,72.1,-4.5
2025,Northwestern St.,102.5,106.8,64.5,-4.3
2025,SIU Edwardsville,101.1,105.6,66.6,-4.5
2025,Hampton,102.9,107.4,66.2,-4.5
2025,UNC Asheville,107.6,112.4,68.6,-4.8
2025,Hofstra,97.6,102.0,64.3,-4.4
2025,Massachusetts,101.6,106.2,71.1,-4.6
2025,Longwood,105.1,109.8,69.7,-4.7
2025,Delaware,109.1,114.3,71.0,-5.2
2025,Fordham,105.6,110.7,70.3,-5.1
2025,Hawaii,102.4,107.6,66.6,-5.2
2025,Campbell,100.8,106.0,66.5,-5.2
2025,UMKC,100.7,106.0,65.1,-5.3
2025,Bucknell,101.7,107.0,68.2,-5.3
2025,Maine,99.0,104.2,66.7,-5.2
2025,Richmond,103.0,108.6,64.5,-5.6
2025,South Dakota,109.2,115.1,75.2,-5.9
2025,UT Arlington,106.5,112.4,68.3,-5.9
2025,Vermont,99.0,104.5,63.3,-5.5
2025,Toledo,110.8,117.3,69.0,-6.5
2025,Incarnate Word,105.9,112.2,64.9,-6.3
2025,Tennessee St.,102.4,108.6,71.2,-6.2
2025,Sacred Heart,105.1,111.7,71.0,-6.6
2025,American,101.6,108.0,64.2,-6.4
2025,Northern Arizona,104.0,110.6,67.4,-6.6
2025,Tulsa,101.7,108.1,67.0,-6.4
2025,Little Rock,97.6,103.9,67.5,-6.3
2025,North Dakota,107.9,114.9,69.7,-7.0
2025,Northern Kentucky,101.6,108.2,66.7,-6.6
2025,Idaho,107.9,115.1,67.1,-7.2
2025,Georgia Southern,102.3,109.2,70.3,-6.9
2025,Harvard,101.5,108.4,66.4,-6.9
2025,Georgia St.,106.1,113.4,69.8,-7.3
2025,Iona,98.7,105.5,69.0,-6.8
2025,UC Davis,96.5,103.2,67.9,-6.7
2025,UMass Lowell,107.5,115.3,69.4,-7.8
2025,Houston Christian,100.8,108.4,65.3,-7.6
2025,East Texas A&M,99.5,107.0,68.1,-7.5
2025,Evansville,97.8,105.1,67.6,-7.3
2025,Presbyterian,103.1,111.0,65.1,-7.9
2025,Gardner Webb,102.5,110.4,69.8,-7.9
2025,Fresno St.,100.2,108.1,71.5,-7.9
2025,Manhattan,107.1,115.6,68.2,-8.5
2025,Cal St. Bakersfield,104.8,113.2,66.7,-8.4
2025,Charlotte,104.2,112.5,65.5,-8.3
2025,Jackson St.,99.3,107.3,69.2,-8.0
2025,FIU,96.2,104.0,69.2,-7.8
2025,Ball St.,103.6,112.1,67.1,-8.5
2025,Monmouth,103.3,111.7,67.9,-8.4
2025,Mount St. Mary's,99.1,107.3,68.1,-8.2
2025,Portland,104.9,113.6,69.0,-8.7
2025,North Florida,108.3,117.3,72.9,-9.0
2025,Colgate,103.5,112.3,67.7,-8.8
2025,Siena,101.5,110.3,67.7,-8.8
2025,Eastern Washington,102.3,111.3,67.7,-9.0
2025,Mercer,98.9,107.6,71.7,-8.7
2025,Stephen F. Austin,95.0,103.5,68.0,-8.5
2025,Marist,97.1,105.9,64.7,-8.8
2025,Alabama St.,101.4,110.6,68.4,-9.2
2025,Bowling Green,100.2,109.3,69.5,-9.1
2025,Eastern Michigan,103.8,113.3,67.9,-9.5
2025,Albany,103.0,112.6,68.3,-9.6
2025,Western Michigan,101.9,111.7,68.4,-9.8
2025,Denver,100.1,109.7,67.2,-9.6
2025,Tennessee Martin,101.8,111.6,67.0,-9.8
2025,Columbia,105.5,115.7,71.5,-10.2
2025,Pacific,100.9,110.7,67.2,-9.8
2025,LIU,94.9,104.5,65.6,-9.6
2025,Texas Southern,95.7,105.5,70.6,-9.8
2025,Tennessee Tech,101.4,111.8,68.5,-10.4
2025,Bethune Cookman,97.2,107.4,69.6,-10.2
2025,Weber St.,101.4,112.2,66.2,-10.8
2025,Navy,101.2,112.0,67.7,-10.8
2025,Saint Peter's,95.1,105.3,64.5,-10.2
2025,Tarleton St.,93.0,103.1,66.3,-10.1
2025,San Diego,99.2,110.1,71.7,-10.9
2025,Air Force,98.8,109.7,65.2,-10.9
2025,Austin Peay,100.1,111.2,66.7,-11.1
2025,Old Dominion,99.5,110.8,66.7,-11.3
2025,Lafayette,97.5,108.7,66.8,-11.2
2025,Howard,104.0,116.1,70.4,-12.1
2025,Oral Roberts,104.2,116.5,67.9,-12.3
2025,Louisiana,98.4,110.1,67.0,-11.7
2025,Southern Miss,97.1,108.7,71.5,-11.6
2025,Utah Tech,101.5,113.6,68.1,-12.1
2025,Saint Francis,99.9,111.9,67.9,-12.0
2025,Lehigh,99.5,111.5,67.9,-12.0
2025,Fairleigh Dickinson,98.6,110.7,70.0,-12.1
2025,Charleston Southern,99.3,111.5,68.2,-12.2
2025,Army,100.6,113.1,68.3,-12.5
2025,Southern Utah,97.1,109.2,69.7,-12.1
2025,Penn,102.6,115.5,67.6,-12.9
2025,IU Indy,108.7,122.3,65.6,-13.6
2025,UMBC,105.1,118.3,71.2,-13.2
2025,Morehead St.,98.4,111.1,64.8,-12.7
2025,Coastal Carolina,101.1,114.2,63.9,-13.1
2025,Rider,101.3,114.5,65.6,-13.2
2025,Loyola MD,99.8,112.9,67.2,-13.1
2025,VMI,98.6,111.7,68.8,-13.1
2025,Stonehill,100.5,113.9,65.9,-13.4
2025,Boston University,98.1,111.2,64.0,-13.1
2025,Eastern Illinois,93.9,106.4,66.8,-12.5
2025,Long Beach St.,100.5,114.0,64.8,-13.5
2025,Binghamton,99.0,112.5,66.3,-13.5
2025,North Carolina Central,102.5,116.4,67.7,-13.9
2025,Delaware St.,100.4,114.3,70.8,-13.9
2025,Grambling St.,95.6,108.9,64.6,-13.3
2025,Lindenwood,94.5,107.7,70.1,-13.2
2025,Niagara,100.9,115.1,65.6,-14.2
2025,Holy Cross,101.4,115.9,66.6,-14.5
2025,Green Bay,100.9,115.4,69.8,-14.5
2025,Alcorn St.,97.1,111.2,65.5,-14.1
2025,Florida A&M,101.1,116.3,67.9,-15.2
2025,USC Upstate,99.3,114.8,73.4,-15.5
2025,Southern Indiana,98.7,114.3,67.7,-15.6
2025,Fairfield,98.2,114.2,66.6,-16.0
2025,North Carolina A&T,97.2,113.0,70.0,-15.8
2025,Mercyhurst,99.4,115.6,65.3,-16.2
2025,Stony Brook,101.0,117.6,65.2,-16.6
2025,Morgan St.,100.6,117.7,71.1,-17.1
2025,Wagner,92.6,108.4,60.8,-15.8
2025,New Orleans,99.4,116.5,69.9,-17.1
2025,Detroit Mercy,94.7,111.5,67.8,-16.8
2025,Western Illinois,99.3,117.0,65.1,-17.7
2025,Louisiana Monroe,96.3,113.8,68.5,-17.5
2025,Buffalo,95.9,113.4,71.3,-17.5
2025,Le Moyne,102.1,120.7,69.3,-18.6
2025,Bellarmine,102.8,121.6,67.0,-18.8
2025,Western Carolina,94.6,111.9,71.2,-17.3
2025,West Georgia,96.8,114.8,68.8,-18.0
2025,Sacramento St.,94.8,113.2,66.1,-18.4
2025,Northern Illinois,93.8,112.1,69.6,-18.3
2025,Central Arkansas,96.9,116.3,67.0,-19.4
2025,Cal St. Fullerton,93.1,112.1,68.8,-19.0
2025,Prairie View A&M,97.4,117.4,71.0,-20.0
2025,Stetson,98.9,119.5,68.3,-20.6
2025,NJIT,93.3,112.9,67.0,-19.6
2025,Canisius,99.8,121.3,66.9,-21.5
2025,New Hampshire,93.4,115.0,68.4,-21.6
2025,Alabama A&M,92.9,114.6,71.5,-21.7
2025,Maryland Eastern Shore,95.6,119.0,66.8,-23.4
2025,Chicago St.,91.8,114.5,69.3,-22.7
2025,The Citadel,93.5,117.1,65.3,-23.6
2025,Arkansas Pine Bluff,96.0,122.3,72.3,-26.3
2025,Coppin St.,87.7,112.6,68.7,-24.9
2025,Mississippi Valley St.,83.3,125.3,65.5,-42.0
