year,team,ORtg,DRtg,Pace,netRtg
2010,South Carolina St.,96.5,106.5,68.6,-10.0
2010,Elon,94.8,104.7,68.1,-9.9
2010,McNeese St.,99.3,109.7,66.7,-10.4
2010,Delaware,98.1,108.3,65.4,-10.2
2010,North Florida,91.1,100.7,64.5,-9.6
2010,Texas Southern,92.3,102.2,68.3,-9.9
2010,Pepperdine,97.3,107.8,67.0,-10.5
2010,Jacksonville St.,97.1,107.6,67.7,-10.5
2010,Colgate,97.3,107.9,66.7,-10.6
2010,New Hampshire,90.6,100.5,65.2,-9.9
2010,Delaware St.,95.4,105.9,58.9,-10.5
2010,LIU,98.9,109.9,68.6,-11.0
2010,Kennesaw St.,96.6,107.4,65.5,-10.8
2010,Navy,95.7,106.5,71.9,-10.8
2010,Lamar,96.0,107.1,68.7,-11.1
2010,Northwestern St.,97.1,108.4,75.3,-11.3
2010,Sacred Heart,98.1,109.6,70.6,-11.5
2010,Brown,99.2,110.8,67.4,-11.6
2010,Eastern Washington,95.0,106.1,69.0,-11.1
2010,Little Rock,98.0,109.6,67.2,-11.6
2010,High Point,96.9,108.8,68.2,-11.9
2010,Binghamton,95.7,107.5,63.6,-11.8
2010,Longwood,97.4,109.5,74.1,-12.1
2010,Louisiana Monroe,96.8,108.9,67.9,-12.1
2010,American,93.7,105.4,64.1,-11.7
2010,USC Upstate,90.8,102.4,66.2,-11.6
2010,Bethune Cookman,93.4,105.4,60.9,-12.0
2010,UNC Asheville,95.1,107.4,72.6,-12.3
2010,Idaho St.,102.3,115.7,63.6,-13.4
2010,Columbia,91.4,103.4,65.5,-12.0
2010,Sacramento St.,92.2,104.7,68.4,-12.5
2010,Norfolk St.,94.4,107.3,72.6,-12.9
2010,UMKC,96.9,110.2,66.6,-13.3
2010,Georgia Southern,96.7,110.0,71.8,-13.3
2010,Monmouth,91.8,104.5,66.8,-12.7
2010,Alabama St.,92.3,105.5,66.3,-13.2
2010,Fordham,91.6,104.7,72.3,-13.1
2010,Florida Gulf Coast,93.3,106.8,68.6,-13.5
2010,Albany,94.9,108.9,65.5,-14.0
2010,Central Arkansas,91.6,105.5,65.0,-13.9
2010,Prairie View A&M,86.2,99.5,67.3,-13.3
2010,Charleston Southern,92.4,106.9,64.8,-14.5
2010,Cal St. Bakersfield,93.6,108.4,68.5,-14.8
2010,Liberty,93.0,108.0,67.3,-15.0
2010,Hartford,94.2,109.4,64.7,-15.2
2010,FIU,97.0,112.8,69.1,-15.8
2010,New Orleans,88.5,103.0,65.6,-14.5
2010,Savannah St.,88.3,102.7,63.0,-14.4
2010,North Carolina A&T,92.1,107.9,70.2,-15.8
2010,Penn,95.3,111.7,65.7,-16.4
2010,Saint Francis,93.6,110.1,65.3,-16.5
2010,Southeast Missouri St.,89.7,105.8,68.1,-16.1
2010,VMI,101.8,120.3,84.5,-18.5
2010,Central Connecticut,90.9,107.4,64.5,-16.5
2010,St. Francis NY,88.1,104.8,65.5,-16.7
2010,Maryland Eastern Shore,90.8,108.1,67.0,-17.3
2010,Centenary,94.2,112.6,70.7,-18.4
2010,Fairleigh Dickinson,90.3,108.4,68.6,-18.1
2010,UMBC,94.2,114.0,67.3,-19.8
2010,Southern Utah,88.7,107.4,68.3,-18.7
2010,Florida A&M,92.6,112.2,69.0,-19.6
2010,Houston Christian,92.0,111.5,73.9,-19.5
2010,Presbyterian,91.2,110.5,63.8,-19.3
2010,Toledo,88.6,107.4,62.0,-18.8
2010,Utah Valley,89.3,108.5,62.7,-19.2
2010,UT Rio Grande Valley,88.2,107.2,67.8,-19.0
2010,Coppin St.,89.0,108.3,65.6,-19.3
2010,Winston Salem St.,86.9,106.1,67.6,-19.2
2010,Mississippi Valley St.,90.9,111.5,68.3,-20.6
2010,Tennessee Martin,89.9,110.5,71.1,-20.6
2010,Alabama A&M,87.2,107.3,70.7,-20.1
2010,Gardner Webb,89.6,110.4,71.3,-20.8
2010,Stetson,89.8,110.6,66.8,-20.8
2010,NJIT,85.0,105.0,67.6,-20.0
2010,Wagner,88.6,109.4,67.4,-20.8
2010,Howard,87.7,108.9,65.8,-21.2
2010,Dartmouth,84.0,104.4,64.5,-20.4
2010,North Carolina Central,85.3,106.4,68.1,-21.1
2010,SIU Edwardsville,87.0,108.7,68.7,-21.7
2010,Marist,89.6,112.6,63.9,-23.0
2010,Grambling St.,89.0,113.9,68.4,-24.9
2010,North Dakota,90.9,116.8,65.4,-25.9
2010,Chicago St.,84.7,109.0,67.8,-24.3
2010,Southern,83.4,110.3,69.8,-26.9
2010,Bryant,80.5,109.7,64.3,-29.2
2010,Alcorn St.,81.4,114.4,74.7,-33.0
