year,team,ORtg,DRtg,Pace,netRtg
2017,South Alabama,97.8,104.5,71.0,-6.7
2017,Drexel,102.0,109.1,71.9,-7.1
2017,Pacific,98.6,105.4,67.7,-6.8
2017,Saint Francis,101.7,108.8,71.4,-7.1
2017,Little Rock,97.5,104.3,64.7,-6.8
2017,Stephen F. Austin,95.4,102.1,67.8,-6.7
2017,Southeast Missouri St.,101.8,109.1,69.8,-7.3
2017,Cal St. Fullerton,97.2,104.3,69.9,-7.1
2017,Wagner,99.9,107.1,64.3,-7.2
2017,LIU,99.3,106.7,68.3,-7.4
2017,Hawaii,96.5,103.7,68.6,-7.2
2017,Cleveland St.,95.2,102.4,67.2,-7.2
2017,Northern Colorado,97.2,104.6,70.1,-7.4
2017,Louisiana Monroe,97.6,105.4,66.4,-7.8
2017,USC Upstate,103.1,111.3,69.4,-8.2
2017,Seattle,95.7,103.3,69.1,-7.6
2017,Appalachian St.,99.8,107.8,71.7,-8.0
2017,San Diego,99.1,107.2,64.7,-8.1
2017,Robert Morris,91.1,98.6,70.2,-7.5
2017,Loyola MD,97.5,105.4,66.8,-7.9
2017,UTSA,94.1,101.8,69.6,-7.7
2017,Fairleigh Dickinson,102.5,111.1,70.7,-8.6
2017,Kennesaw St.,101.3,109.8,70.6,-8.5
2017,Cornell,98.7,107.1,71.4,-8.4
2017,Eastern Kentucky,98.2,106.7,69.1,-8.5
2017,Portland,98.1,106.6,67.1,-8.5
2017,North Florida,100.3,109.0,71.1,-8.7
2017,Saint Louis,95.0,103.5,65.2,-8.5
2017,Oregon St.,95.6,104.4,66.3,-8.8
2017,Niagara,100.2,109.5,70.3,-9.3
2017,Milwaukee,98.9,108.1,63.8,-9.2
2017,South Florida,96.4,105.6,70.2,-9.2
2017,FIU,101.8,111.5,66.2,-9.7
2017,Florida Atlantic,97.6,107.0,70.4,-9.4
2017,Cal Poly,101.2,111.0,66.4,-9.8
2017,Brown,103.0,113.1,72.8,-10.1
2017,Abilene Christian,97.1,106.7,67.1,-9.6
2017,High Point,97.7,107.5,67.2,-9.8
2017,Cal St. Northridge,103.5,113.9,74.2,-10.4
2017,Tennessee Tech,97.5,107.3,69.7,-9.8
2017,NJIT,98.0,108.1,69.5,-10.1
2017,Delaware,96.7,106.7,66.4,-10.0
2017,Jacksonville,100.8,111.4,69.2,-10.6
2017,Bryant,100.9,111.6,70.6,-10.7
2017,Quinnipiac,101.0,111.9,74.3,-10.9
2017,The Citadel,104.4,115.7,81.8,-11.3
2017,Colgate,97.1,107.7,66.5,-10.6
2017,Miami OH,95.2,105.7,70.0,-10.5
2017,Detroit Mercy,102.2,113.4,73.8,-11.2
2017,Manhattan,96.0,106.8,70.7,-10.8
2017,UT Rio Grande Valley,100.2,111.5,75.5,-11.3
2017,Campbell,98.7,109.8,67.0,-11.1
2017,UMass Lowell,102.8,114.6,73.6,-11.8
2017,Western Illinois,96.8,107.9,70.0,-11.1
2017,Pepperdine,101.1,112.7,70.2,-11.6
2017,Nicholls St.,100.5,112.0,71.0,-11.5
2017,Sacred Heart,97.1,108.5,72.7,-11.4
2017,Marist,100.8,112.6,68.6,-11.8
2017,Austin Peay,104.4,116.9,71.3,-12.5
2017,Sacramento St.,99.7,111.6,67.0,-11.9
2017,UC Riverside,93.0,104.1,69.0,-11.1
2017,Youngstown St.,100.5,112.5,73.1,-12.0
2017,Northwestern St.,99.8,111.9,72.4,-12.1
2017,Norfolk St.,93.9,105.6,69.8,-11.7
2017,American,95.5,107.6,66.1,-12.1
2017,Dartmouth,98.4,111.0,68.7,-12.6
2017,Radford,95.3,107.6,65.6,-12.3
2017,Incarnate Word,100.6,113.8,73.1,-13.2
2017,Charleston Southern,102.3,115.8,69.9,-13.5
2017,Central Arkansas,102.5,116.2,72.5,-13.7
2017,Alcorn St.,93.9,106.6,69.0,-12.7
2017,Prairie View A&M,96.7,110.3,69.7,-13.6
2017,North Texas,95.8,109.4,71.2,-13.6
2017,Binghamton,95.4,109.3,67.2,-13.9
2017,UC Santa Barbara,93.0,106.8,66.1,-13.8
2017,SIU Edwardsville,94.5,108.6,70.9,-14.1
2017,McNeese St.,94.9,109.1,71.6,-14.2
2017,Morgan St.,91.3,105.0,69.2,-13.7
2017,Savannah St.,99.7,114.8,83.4,-15.1
2017,Stetson,99.0,114.3,73.9,-15.3
2017,Maryland Eastern Shore,96.7,112.0,69.9,-15.3
2017,Hampton,92.2,106.8,69.2,-14.6
2017,VMI,97.2,112.9,70.2,-15.7
2017,Western Carolina,89.1,103.7,68.5,-14.6
2017,Idaho St.,97.6,113.6,70.3,-16.0
2017,Northern Arizona,94.2,109.7,70.9,-15.5
2017,Southern,97.2,114.3,69.8,-17.1
2017,Jackson St.,92.4,108.9,65.6,-16.5
2017,Southern Utah,100.7,118.7,72.7,-18.0
2017,Lafayette,94.9,112.5,71.1,-17.6
2017,Hartford,92.5,109.9,70.3,-17.4
2017,Southern Miss,90.9,108.2,66.9,-17.3
2017,Maine,91.8,110.0,69.6,-18.2
2017,Bethune Cookman,95.4,114.4,69.6,-19.0
2017,Grambling St.,94.4,113.4,68.5,-19.0
2017,Chicago St.,91.6,110.4,68.7,-18.8
2017,South Carolina St.,98.4,118.7,69.4,-20.3
2017,Delaware St.,94.1,113.6,67.3,-19.5
2017,Central Connecticut,92.7,113.0,66.5,-20.3
2017,Howard,90.6,110.9,68.8,-20.3
2017,Mississippi Valley St.,94.8,118.9,72.5,-24.1
2017,Alabama St.,89.7,112.5,70.0,-22.8
2017,Florida A&M,92.6,116.5,71.2,-23.9
2017,St. Francis NY,87.8,111.3,68.5,-23.5
2017,Coppin St.,91.2,116.2,70.0,-25.0
2017,Longwood,91.3,117.1,71.9,-25.8
2017,North Carolina A&T,94.8,122.3,64.6,-27.5
2017,Arkansas Pine Bluff,84.4,110.2,69.0,-25.8
2017,Presbyterian,88.1,118.3,65.3,-30.2
2017,Alabama A&M,90.2,123.3,65.8,-33.1
