year,team,ORtg,DRtg,Pace,netRtg
2024,Eastern Washington,110.3,109.9,71.4,0.4
2024,UC Davis,102.0,101.7,68.1,0.3
2024,UMass Lowell,105.0,105.0,70.7,0.0
2024,Colgate,102.3,102.5,67.2,-0.2
2024,Stony Brook,106.0,106.2,68.3,-0.2
2024,East Carolina,104.8,105.2,65.8,-0.4
2024,UTEP,97.6,98.0,70.5,-0.4
2024,Kent St.,105.6,106.1,67.6,-0.5
2024,Quinnipiac,104.9,105.4,72.1,-0.5
2024,Bryant,99.9,100.4,75.1,-0.5
2024,Longwood,103.6,104.2,67.8,-0.6
2024,Georgetown,109.5,110.2,67.6,-0.7
2024,UNC Asheville,106.3,107.0,69.1,-0.7
2024,Loyola Marymount,107.8,108.6,65.8,-0.8
2024,Illinois Chicago,100.6,101.5,69.1,-0.9
2024,Purdue Fort Wayne,103.4,104.3,71.6,-0.9
2024,Stephen F. Austin,100.5,101.4,70.3,-0.9
2024,Hawaii,103.7,104.7,66.9,-1.0
2024,Saint Louis,110.9,112.3,70.4,-1.4
2024,Utah Valley,98.3,99.9,68.6,-1.6
2024,La Salle,105.8,107.5,67.6,-1.7
2024,Fordham,100.4,102.4,69.8,-2.0
2024,Louisville,104.8,106.9,70.5,-2.1
2024,Temple,102.0,104.3,67.7,-2.3
2024,Texas A&M Corpus Chris,99.7,101.9,69.7,-2.2
2024,East Tennessee St.,101.9,104.2,67.9,-2.3
2024,Vanderbilt,103.6,106.0,66.6,-2.4
2024,Penn,108.4,110.9,66.5,-2.5
2024,Rhode Island,106.6,109.1,69.6,-2.5
2024,Monmouth,104.7,107.3,68.7,-2.6
2024,Little Rock,105.8,108.5,69.8,-2.7
2024,George Washington,106.0,108.6,71.0,-2.6
2024,Rice,106.2,108.9,66.8,-2.7
2024,Pepperdine,105.5,108.2,68.4,-2.7
2024,Fairfield,106.7,109.4,69.3,-2.7
2024,Tulsa,101.4,104.0,71.4,-2.6
2024,Long Beach St.,105.2,107.9,72.4,-2.7
2024,Gardner Webb,101.9,104.7,70.4,-2.8
2024,Cleveland St.,106.7,109.7,68.3,-3.0
2024,Northern Kentucky,102.2,105.1,68.9,-2.9
2024,Radford,107.3,110.6,64.5,-3.3
2024,Brown,103.1,106.3,68.1,-3.2
2024,Eastern Kentucky,106.2,109.5,69.5,-3.3
2024,Jacksonville St.,100.9,104.0,65.5,-3.1
2024,Illinois St.,101.2,104.5,64.7,-3.3
2024,Abilene Christian,101.1,104.4,69.5,-3.3
2024,Harvard,101.8,105.2,68.5,-3.4
2024,Columbia,106.4,110.1,69.5,-3.7
2024,Texas St.,98.8,102.2,67.3,-3.4
2024,Saint Peter's,97.2,100.7,65.0,-3.5
2024,Montana St.,102.7,106.4,69.5,-3.7
2024,Northeastern,105.9,109.7,66.6,-3.8
2024,Lipscomb,109.0,112.9,70.1,-3.9
2024,Cal Baptist,101.8,105.6,64.5,-3.8
2024,San Jose St.,105.3,109.2,66.7,-3.9
2024,Northern Colorado,107.8,111.8,70.9,-4.0
2024,UMKC,100.8,104.7,67.4,-3.9
2024,Evansville,101.4,105.3,69.5,-3.9
2024,Merrimack,96.0,99.8,68.2,-3.8
2024,Mercer,103.1,107.3,66.9,-4.2
2024,Marist,96.5,100.4,65.5,-3.9
2024,Wofford,106.1,110.7,66.5,-4.6
2024,South Alabama,103.1,108.0,69.0,-4.9
2024,Iona,102.6,107.5,67.9,-4.9
2024,Bowling Green,102.0,106.9,68.5,-4.9
2024,Georgia St.,104.3,109.5,68.9,-5.2
2024,Mount St. Mary's,101.9,106.9,69.9,-5.0
2024,Air Force,105.6,111.0,62.9,-5.4
2024,Cal St. Fullerton,99.0,104.0,67.3,-5.0
2024,UC Santa Barbara,104.5,110.0,68.2,-5.5
2024,Stetson,108.4,114.1,66.9,-5.7
2024,UC Riverside,102.8,108.3,67.8,-5.5
2024,Southern,97.6,102.9,68.6,-5.3
2024,Marshall,100.1,105.6,71.5,-5.5
2024,Tennessee Martin,104.9,110.7,73.8,-5.8
2024,Fresno St.,102.3,108.0,66.4,-5.7
2024,North Dakota,104.2,110.1,67.6,-5.9
2024,Norfolk St.,101.9,107.8,67.4,-5.9
2024,Rider,101.6,107.4,68.8,-5.8
2024,Cal St. Northridge,99.1,104.7,73.6,-5.6
2024,North Florida,105.6,111.9,68.0,-6.3
2024,San Diego,100.1,106.2,72.1,-6.1
2024,Maine,96.2,102.1,66.5,-5.9
2024,UTSA,106.3,113.0,71.5,-6.7
2024,Canisius,100.6,106.9,68.0,-6.3
2024,Southern Utah,104.7,111.4,70.5,-6.7
2024,Austin Peay,106.2,113.0,65.2,-6.8
2024,Nicholls St.,103.1,109.7,67.2,-6.6
2024,Green Bay,102.1,108.6,64.5,-6.5
2024,Milwaukee,106.3,113.1,70.8,-6.8
2024,Lamar,102.5,109.1,69.2,-6.6
2024,Albany,103.6,110.2,74.0,-6.6
2024,Miami OH,99.9,106.3,68.3,-6.4
2024,Portland St.,98.7,105.2,70.2,-6.5
2024,Florida Gulf Coast,102.1,108.9,64.8,-6.8
2024,Southern Miss,100.1,107.0,68.8,-6.9
2024,Cal St. Bakersfield,99.6,106.8,65.7,-7.2
2024,Ball St.,102.7,110.2,67.6,-7.5
2024,North Dakota St.,103.8,111.5,66.6,-7.7
2024,Idaho St.,102.4,109.9,64.8,-7.5
2024,Western Illinois,97.4,104.7,65.6,-7.3
2024,Middle Tennessee,97.5,104.9,66.3,-7.4
2024,New Hampshire,98.5,106.2,72.3,-7.7
2024,Howard,104.8,113.0,68.7,-8.2
2024,Queens,103.1,111.2,73.7,-8.1
2024,North Alabama,103.9,112.2,68.7,-8.3
2024,Kennesaw St.,104.0,112.4,75.0,-8.4
2024,Nebraska Omaha,102.6,110.8,68.3,-8.2
2024,North Carolina Central,103.1,111.4,67.4,-8.3
2024,The Citadel,101.2,109.5,66.3,-8.3
2024,Oral Roberts,103.0,111.4,68.6,-8.4
2024,Denver,107.1,115.9,71.4,-8.8
2024,Central Michigan,96.1,104.0,66.3,-7.9
2024,Utah Tech,99.1,107.4,71.2,-8.3
2024,Lehigh,98.6,106.8,71.0,-8.2
2024,Central Connecticut,100.0,108.4,67.7,-8.4
2024,New Mexico St.,99.3,107.6,67.2,-8.3
2024,Portland,103.4,112.2,68.6,-8.8
2024,Binghamton,101.5,110.4,67.5,-8.9
2024,UMBC,103.9,113.1,74.2,-9.2
2024,Texas Southern,97.4,106.1,68.6,-8.7
2024,Bucknell,98.9,107.8,65.8,-8.9
2024,Grambling St.,97.4,106.3,65.9,-8.9
2024,SIU Edwardsville,100.5,109.8,67.8,-9.3
2024,Georgia Southern,103.6,113.3,69.8,-9.7
2024,Niagara,102.1,111.8,68.2,-9.7
2024,DePaul,100.7,110.4,68.7,-9.7
2024,USC Upstate,99.5,109.1,68.0,-9.6
2024,Tennessee St.,98.3,107.8,69.2,-9.5
2024,FIU,99.9,109.9,71.2,-10.0
2024,Northern Illinois,102.2,112.5,69.1,-10.3
2024,American,103.2,113.6,63.8,-10.4
2024,Valparaiso,99.3,109.3,68.8,-10.0
2024,Sacred Heart,100.7,111.0,70.2,-10.3
2024,Old Dominion,98.3,108.3,70.8,-10.0
2024,Presbyterian,101.2,111.8,68.4,-10.6
2024,Louisiana Monroe,99.5,110.1,68.0,-10.6
2024,Alcorn St.,105.4,116.5,67.6,-11.1
2024,Boston University,97.2,107.6,66.8,-10.4
2024,Jackson St.,100.1,110.8,69.7,-10.7
2024,Wagner,95.2,105.4,62.3,-10.2
2024,Chicago St.,96.9,107.5,66.2,-10.6
2024,Bellarmine,99.9,111.1,66.0,-11.2
2024,Jacksonville,98.9,110.0,66.7,-11.1
2024,Delaware St.,94.2,104.9,69.7,-10.7
2024,South Carolina St.,98.1,109.4,69.7,-11.3
2024,Elon,102.2,114.0,68.6,-11.8
2024,Campbell,99.6,111.3,67.3,-11.7
2024,Idaho,99.0,111.0,65.8,-12.0
2024,Robert Morris,100.6,112.9,68.0,-12.3
2024,Southeastern Louisiana,97.9,109.8,65.7,-11.9
2024,Bethune Cookman,96.9,108.9,70.4,-12.0
2024,Le Moyne,98.9,111.2,68.3,-12.3
2024,Alabama St.,92.6,104.3,68.1,-11.7
2024,Coastal Carolina,99.0,111.7,70.2,-12.7
2024,Sacramento St.,97.5,110.1,64.9,-12.6
2024,Western Michigan,98.6,111.5,69.4,-12.9
2024,William & Mary,100.2,113.4,66.8,-13.2
2024,South Dakota,102.6,116.2,69.8,-13.6
2024,Northern Arizona,97.7,110.8,69.2,-13.1
2024,Eastern Illinois,95.6,108.8,67.5,-13.2
2024,Charleston Southern,94.9,108.1,67.7,-13.2
2024,Lafayette,92.8,105.8,66.2,-13.0
2024,Eastern Michigan,97.1,111.1,66.3,-14.0
2024,Northwestern St.,97.1,111.8,68.5,-14.7
2024,Navy,95.5,110.6,66.4,-15.1
2024,Southern Indiana,95.6,110.6,70.0,-15.0
2024,NJIT,97.7,113.3,67.4,-15.6
2024,UT Rio Grande Valley,95.2,110.5,72.2,-15.3
2024,New Orleans,98.2,114.4,72.2,-16.2
2024,Arkansas Pine Bluff,101.9,118.9,72.9,-17.0
2024,Hampton,95.9,112.1,70.7,-16.2
2024,Dartmouth,92.6,108.6,66.0,-16.0
2024,Fairleigh Dickinson,96.5,113.4,73.1,-16.9
2024,Manhattan,94.7,111.5,69.3,-16.8
2024,Alabama A&M,92.9,109.5,71.3,-16.6
2024,East Texas A&M,94.3,111.4,67.1,-17.1
2024,Central Arkansas,96.9,114.5,70.1,-17.6
2024,Morgan St.,96.4,113.9,71.6,-17.5
2024,Prairie View A&M,93.7,111.3,71.8,-17.6
2024,Florida A&M,92.9,110.4,69.1,-17.5
2024,North Carolina A&T,96.2,114.6,68.9,-18.4
2024,Incarnate Word,96.1,114.6,70.8,-18.5
2024,Tennessee Tech,94.8,113.1,66.6,-18.3
2024,Loyola MD,93.7,112.0,66.7,-18.3
2024,Cal Poly,93.3,111.5,66.6,-18.2
2024,Army,90.8,108.6,64.0,-17.8
2024,LIU,92.7,111.2,71.3,-18.5
2024,Buffalo,95.0,114.5,70.0,-19.5
2024,Detroit Mercy,95.6,116.0,68.0,-20.4
2024,Holy Cross,99.2,120.9,66.7,-21.7
2024,Pacific,94.9,115.8,69.3,-20.9
2024,Maryland Eastern Shore,89.0,109.4,68.1,-20.4
2024,Lindenwood,91.7,113.0,68.4,-21.3
2024,Houston Christian,95.8,118.3,72.5,-22.5
2024,Southeast Missouri St.,90.4,112.0,70.2,-21.6
2024,Siena,90.2,112.2,66.9,-22.0
2024,VMI,88.1,110.5,75.7,-22.4
2024,Stonehill,90.5,113.7,69.1,-23.2
2024,Saint Francis,93.3,117.3,66.4,-24.0
2024,IU Indy,92.7,116.9,68.3,-24.2
2024,Coppin St.,84.7,110.0,67.3,-25.3
2024,Mississippi Valley St.,85.4,116.4,65.5,-31.0
