year,team,ORtg,DRtg,Pace,netRtg
2012,Northwestern,114.6,102.0,63.5,12.6
2012,Xavier,106.3,94.7,67.9,11.6
2012,Pittsburgh,112.5,100.2,63.4,12.3
2012,Notre Dame,108.0,96.3,62.2,11.7
2012,Drexel,106.1,94.6,61.3,11.5
2012,UCLA,107.6,96.0,65.4,11.6
2012,Davidson,110.9,99.0,68.4,11.9
2012,Arizona,105.8,94.6,65.4,11.2
2012,Southern Miss,110.2,98.7,64.7,11.5
2012,Minnesota,107.6,96.3,64.0,11.3
2012,Ohio,104.2,93.4,67.3,10.8
2012,South Florida,101.4,90.9,59.8,10.5
2012,Iona,113.6,102.1,70.9,11.5
2012,San Diego St.,104.9,94.2,66.6,10.7
2012,Dayton,111.4,100.2,65.3,11.2
2012,Oregon,110.4,99.3,67.5,11.1
2012,Washington,107.7,96.9,70.6,10.8
2012,Villanova,108.9,98.1,68.3,10.8
2012,Tennessee,105.2,94.8,64.8,10.4
2012,South Dakota St.,111.7,100.7,66.3,11.0
2012,Colorado,104.2,94.2,65.9,10.0
2012,Denver,109.1,98.7,61.3,10.4
2012,Illinois,102.8,93.1,65.3,9.7
2012,Oregon St.,110.1,100.1,71.1,10.0
2012,Virginia Tech,105.7,96.4,63.1,9.3
2012,Massachusetts,104.2,95.2,74.1,9.0
2012,Cleveland St.,103.6,94.8,64.6,8.8
2012,Mississippi,102.4,93.8,66.4,8.6
2012,Northern Iowa,104.6,95.8,62.7,8.8
2012,LSU,100.2,91.8,66.0,8.4
2012,Oklahoma,105.5,96.9,67.1,8.6
2012,New Mexico St.,106.1,97.4,71.1,8.7
2012,Colorado St.,111.8,102.8,64.7,9.0
2012,Clemson,103.4,95.2,64.0,8.2
2012,Missouri St.,103.9,95.7,63.7,8.2
2012,Marshall,106.9,98.5,65.9,8.4
2012,Akron,104.8,96.7,67.8,8.1
2012,Lehigh,106.7,98.8,68.7,7.9
2012,Georgia St.,100.2,92.8,65.2,7.4
2012,UCF,104.7,97.0,64.0,7.7
2012,Iowa,108.9,101.0,68.7,7.9
2012,Wagner,103.7,96.4,68.3,7.3
2012,Oral Roberts,109.6,101.9,64.5,7.7
2012,Richmond,108.3,100.9,64.1,7.4
2012,Arkansas,105.6,98.7,70.7,6.9
2012,Tulsa,103.9,97.2,64.8,6.7
2012,Montana,100.8,94.6,65.7,6.2
2012,Old Dominion,98.5,92.5,65.7,6.0
2012,Mercer,101.9,95.9,64.7,6.0
2012,Illinois St.,105.1,98.9,64.2,6.2
2012,Nevada,104.2,98.1,64.9,6.1
2012,Georgia,102.9,96.9,62.6,6.0
2012,Bucknell,105.0,99.0,64.1,6.0
2012,Princeton,103.4,97.5,63.8,5.9
2012,Fairfield,99.5,93.9,64.8,5.6
2012,Oklahoma St.,104.2,98.3,66.6,5.9
2012,George Mason,102.0,96.3,67.9,5.7
2012,Buffalo,104.1,98.4,68.6,5.7
2012,UC Santa Barbara,108.1,102.2,64.3,5.9
2012,Washington St.,107.3,101.5,64.7,5.8
2012,Maryland,106.2,100.5,67.0,5.7
2012,Texas A&M,99.0,93.8,62.9,5.2
2012,Duquesne,106.1,100.7,68.3,5.4
2012,Valparaiso,105.5,100.1,65.4,5.4
2012,Milwaukee,99.7,94.8,65.4,4.9
2012,Weber St.,109.1,103.7,66.6,5.4
2012,UT Arlington,102.6,97.5,71.9,5.1
2012,Providence,108.3,103.3,66.6,5.0
2012,Kent St.,104.1,99.3,67.9,4.8
2012,Rutgers,100.3,96.0,66.4,4.3
2012,Evansville,107.4,103.0,67.6,4.4
2012,Lamar,104.2,99.9,67.5,4.3
2012,Butler,97.3,93.9,65.2,3.4
2012,Detroit Mercy,106.4,102.6,67.9,3.8
2012,Bowling Green,101.8,98.3,65.0,3.5
2012,Indiana St.,100.3,97.0,65.1,3.3
2012,East Tennessee St.,100.5,97.1,65.5,3.4
2012,Loyola MD,102.3,99.0,64.5,3.3
2012,Penn,102.1,98.8,63.2,3.3
2012,Auburn,97.6,94.7,65.4,2.9
2012,Penn St.,100.0,97.1,64.5,2.9
2012,DePaul,107.0,104.2,72.7,2.8
2012,Drake,99.6,97.0,66.6,2.6
2012,UNC Asheville,107.2,104.4,69.6,2.8
2012,St. John's,103.1,100.4,67.3,2.7
2012,Utah St.,105.6,102.9,61.9,2.7
2012,UAB,98.5,96.0,62.3,2.5
2012,Robert Morris,103.1,100.5,63.8,2.6
2012,Charlotte,98.8,96.4,68.5,2.4
2012,Manhattan,99.9,97.4,68.2,2.5
2012,Vermont,102.5,100.0,63.5,2.5
2012,Charleston,101.5,99.1,67.7,2.4
2012,UTEP,100.6,98.3,62.5,2.3
2012,Nebraska,100.6,98.4,62.6,2.2
2012,American,101.5,99.3,62.6,2.2
2012,East Carolina,102.0,99.8,66.1,2.2
2012,Boise St.,104.3,102.3,65.8,2.0
2012,Rice,99.9,98.0,68.6,1.9
2012,Loyola Marymount,100.4,98.8,66.5,1.6
2012,Quinnipiac,102.1,100.6,66.7,1.5
2012,South Carolina,102.4,101.0,62.5,1.4
2012,North Dakota St.,104.7,103.3,66.5,1.4
2012,Delaware,102.4,101.1,67.9,1.3
2012,TCU,104.9,103.6,68.5,1.3
2012,USC Upstate,101.6,100.3,67.5,1.3
2012,Oakland,111.4,110.1,71.0,1.3
2012,Stony Brook,101.4,100.3,62.3,1.1
2012,LIU,107.0,105.8,74.3,1.2
2012,San Francisco,106.2,105.3,69.0,0.9
2012,Cal Poly,102.9,102.0,60.0,0.9
2012,Georgia Tech,97.4,96.7,63.7,0.7
2012,Idaho,104.9,104.1,62.9,0.8
2012,Stephen F. Austin,95.3,95.2,59.7,0.1
2012,Youngstown St.,104.3,104.3,65.4,0.0
2012,Houston,104.6,104.9,67.5,-0.3
2012,Tulane,97.4,97.8,65.4,-0.4
2012,Little Rock,96.9,97.2,65.2,-0.3
2012,Cal St. Fullerton,106.5,106.9,69.0,-0.4
2012,Yale,99.0,99.4,67.1,-0.4
2012,Western Illinois,96.6,97.0,58.7,-0.4
2012,Western Michigan,103.3,103.8,66.3,-0.5
2012,Savannah St.,94.6,95.0,63.7,-0.4
2012,UTSA,102.3,102.9,68.1,-0.6
2012,Miami OH,101.1,102.2,60.7,-1.1
2012,North Texas,97.9,99.2,68.8,-1.3
2012,Air Force,98.5,100.0,62.3,-1.5
2012,Ball St.,99.2,100.7,63.1,-1.5
2012,Toledo,102.5,104.2,66.8,-1.7
2012,Columbia,99.5,101.2,63.4,-1.7
2012,Tennessee Tech,102.4,104.2,68.5,-1.8
2012,George Washington,99.6,101.3,63.8,-1.7
2012,Florida Atlantic,99.9,101.8,64.8,-1.9
2012,Wake Forest,101.5,103.4,67.2,-1.9
2012,Fresno St.,99.9,101.8,63.0,-1.9
2012,Green Bay,98.9,100.8,67.0,-1.9
2012,North Florida,100.9,103.0,66.6,-2.1
2012,Norfolk St.,97.8,99.9,68.0,-2.1
2012,Northeastern,98.7,100.9,64.6,-2.2
2012,Coastal Carolina,100.7,103.1,65.0,-2.4
2012,Louisiana,93.8,96.0,69.7,-2.2
2012,Wofford,100.0,102.4,61.9,-2.4
2012,Charleston Southern,102.0,104.6,70.4,-2.6
2012,St. Francis NY,96.5,99.2,69.0,-2.7
2012,Albany,107.0,110.0,65.9,-3.0
2012,Louisiana Tech,99.5,102.2,67.9,-2.7
2012,SMU,96.3,99.3,60.4,-3.0
2012,Florida Gulf Coast,102.4,105.6,67.5,-3.2
2012,Boston University,97.7,100.8,64.7,-3.1
2012,Western Kentucky,96.5,99.6,68.6,-3.1
2012,IU Indy,105.9,109.4,66.6,-3.5
2012,Tennessee St.,98.5,101.8,65.9,-3.3
2012,Central Connecticut,98.7,102.2,67.9,-3.5
2012,Hofstra,97.5,101.0,66.6,-3.5
2012,San Diego,100.7,104.3,66.4,-3.6
2012,Hawaii,101.8,105.6,70.7,-3.8
2012,Southern Illinois,97.7,101.5,65.9,-3.8
2012,Cornell,95.6,99.5,68.9,-3.9
2012,Portland St.,105.7,109.9,67.2,-4.2
2012,Eastern Washington,99.4,103.5,68.5,-4.1
2012,Lipscomb,99.4,103.5,69.8,-4.1
2012,Arkansas St.,99.6,103.8,63.0,-4.2
2012,Rhode Island,101.6,106.0,67.7,-4.4
2012,Jacksonville St.,95.8,100.2,64.4,-4.4
2012,South Alabama,98.6,103.3,65.6,-4.7
2012,Seattle,97.6,102.2,75.2,-4.6
2012,UNC Wilmington,99.6,104.4,66.9,-4.8
2012,Arizona St.,98.9,103.7,63.7,-4.8
2012,Holy Cross,97.2,101.9,66.7,-4.7
2012,Rider,102.3,107.5,68.8,-5.2
2012,Cal St. Bakersfield,100.6,105.8,66.0,-5.2
2012,USC,89.4,94.0,61.0,-4.6
2012,North Carolina Central,95.8,100.8,66.3,-5.0
2012,Boston College,95.5,100.5,65.2,-5.0
2012,Furman,97.5,102.7,64.7,-5.2
2012,Stetson,99.4,104.7,71.5,-5.3
2012,James Madison,100.3,105.6,66.5,-5.3
2012,Texas Tech,93.9,99.0,65.1,-5.1
2012,Sacred Heart,101.2,106.7,67.6,-5.5
2012,FIU,97.7,103.2,64.7,-5.5
2012,Wright St.,92.5,97.7,63.5,-5.2
2012,Campbell,101.9,107.7,68.7,-5.8
2012,Northwestern St.,95.5,100.9,70.1,-5.4
2012,Austin Peay,99.5,105.4,68.9,-5.9
2012,Siena,95.5,101.2,65.5,-5.7
2012,Southeast Missouri St.,103.4,109.8,65.7,-6.4
2012,Elon,96.4,102.4,69.5,-6.0
2012,Morehead St.,97.3,103.4,61.1,-6.1
2012,Southern Utah,97.2,103.2,63.9,-6.0
2012,Western Carolina,99.0,105.2,66.5,-6.2
2012,McNeese St.,98.7,104.9,65.0,-6.2
2012,High Point,103.9,110.6,64.6,-6.7
2012,Lafayette,104.3,111.1,66.4,-6.8
2012,Morgan St.,98.1,104.5,66.9,-6.4
2012,Utah Valley,96.7,103.3,66.0,-6.6
2012,Niagara,101.6,108.8,68.2,-7.2
2012,Jacksonville,97.9,104.9,66.8,-7.0
2012,Northern Colorado,103.5,111.1,67.2,-7.6
2012,Presbyterian,100.4,107.8,61.2,-7.4
2012,Santa Clara,103.1,110.8,66.5,-7.7
2012,North Dakota,95.2,102.6,67.6,-7.4
2012,Winthrop,94.1,101.4,63.0,-7.3
2012,Troy,103.6,111.9,68.5,-8.3
2012,Gardner Webb,94.6,102.3,65.0,-7.7
2012,Marist,97.7,105.6,68.7,-7.9
2012,Purdue Fort Wayne,97.4,105.4,69.3,-8.0
2012,Appalachian St.,98.2,106.4,66.4,-8.2
2012,Fordham,93.7,101.5,67.4,-7.8
2012,Bradley,93.5,101.5,68.9,-8.0
2012,Delaware St.,99.7,108.4,60.9,-8.7
2012,UC Irvine,95.1,103.5,69.7,-8.4
2012,Bethune Cookman,99.5,108.3,63.0,-8.8
2012,Pacific,97.0,105.6,62.7,-8.6
2012,Chattanooga,96.0,104.8,68.5,-8.8
2012,UMKC,98.9,108.0,64.2,-9.1
2012,Central Michigan,95.8,104.7,65.1,-8.9
2012,Georgia Southern,95.5,104.5,66.3,-9.0
2012,Portland,97.5,106.7,68.1,-9.2
2012,Maine,96.7,105.9,67.5,-9.2
2012,VMI,101.2,111.0,74.0,-9.8
2012,Mississippi Valley St.,95.7,105.0,69.9,-9.3
2012,Texas St.,98.8,108.3,72.7,-9.5
2012,Eastern Kentucky,98.7,108.3,62.8,-9.6
2012,Coppin St.,104.9,115.1,69.0,-10.2
2012,Samford,100.5,110.4,62.9,-9.9
2012,UNC Greensboro,96.9,106.5,71.8,-9.6
2012,UC Riverside,89.7,99.0,63.4,-9.3
2012,Eastern Michigan,89.0,98.4,60.3,-9.4
2012,Liberty,99.5,110.3,65.5,-10.8
2012,Hampton,90.7,100.7,68.0,-10.0
2012,South Dakota,97.1,107.8,69.0,-10.7
2012,NJIT,96.2,106.9,64.9,-10.7
2012,New Hampshire,90.6,100.8,65.3,-10.2
2012,Pepperdine,93.3,103.9,61.7,-10.6
2012,Sam Houston St.,88.0,97.9,63.5,-9.9
2012,Illinois Chicago,96.4,107.4,65.1,-11.0
2012,Sacramento St.,97.3,108.4,65.7,-11.1
2012,San Jose St.,97.2,108.4,65.3,-11.2
2012,North Carolina A&T,93.3,104.3,69.4,-11.0
2012,Montana St.,95.9,107.6,67.3,-11.7
2012,Loyola Chicago,93.3,104.9,60.4,-11.6
2012,Army,92.5,104.2,69.8,-11.7
2012,Dartmouth,90.2,101.7,63.6,-11.5
2012,Mount St. Mary's,91.9,103.7,63.6,-11.8
2012,Monmouth,95.1,107.5,69.0,-12.4
2012,Texas Southern,89.9,101.8,66.2,-11.9
2012,William & Mary,95.9,109.0,63.5,-13.1
2012,Utah,92.7,105.6,62.0,-12.9
2012,Idaho St.,96.3,109.9,65.5,-13.6
2012,Southeastern Louisiana,85.5,98.1,63.9,-12.6
2012,Eastern Illinois,95.3,109.4,64.4,-14.1
2012,Saint Francis,94.0,108.6,63.9,-14.6
2012,Cal St. Northridge,96.2,111.2,69.2,-15.0
2012,Radford,90.0,104.2,65.5,-14.2
2012,Saint Peter's,89.2,103.8,64.5,-14.6
2012,SIU Edwardsville,93.9,109.5,68.6,-15.6
2012,Howard,89.6,104.5,66.5,-14.9
2012,Brown,93.2,108.9,65.2,-15.7
2012,Colgate,96.8,113.2,66.4,-16.4
2012,Hartford,89.1,104.2,65.9,-15.1
2012,Canisius,94.9,111.4,66.6,-16.5
2012,UT Rio Grande Valley,91.7,107.9,64.6,-16.2
2012,Kennesaw St.,95.9,112.9,63.4,-17.0
2012,Houston Christian,91.9,109.0,71.9,-17.1
2012,Texas A&M Corpus Chris,87.9,104.3,66.1,-16.4
2012,Southern,88.3,105.3,65.2,-17.0
2012,Louisiana Monroe,93.9,111.9,64.4,-18.0
2012,Florida A&M,91.3,108.9,69.4,-17.6
2012,Northern Illinois,89.3,106.7,63.3,-17.4
2012,Central Arkansas,91.8,110.0,73.0,-18.2
2012,The Citadel,91.2,109.5,64.8,-18.3
2012,Navy,89.7,108.1,61.3,-18.4
2012,UC Davis,92.4,111.4,66.3,-19.0
2012,Nebraska Omaha,95.6,115.5,71.8,-19.9
2012,Alabama St.,86.2,104.3,64.8,-18.1
2012,Prairie View A&M,84.2,102.1,70.5,-17.9
2012,Nicholls St.,97.2,118.1,66.8,-20.9
2012,Tennessee Martin,93.1,113.4,66.3,-20.3
2012,Arkansas Pine Bluff,91.5,111.7,66.3,-20.2
2012,Bryant,93.3,114.3,66.1,-21.0
2012,Chicago St.,87.2,107.6,70.7,-20.4
2012,Maryland Eastern Shore,85.2,105.1,68.1,-19.9
2012,Alcorn St.,87.3,108.1,68.3,-20.8
2012,Longwood,97.7,121.1,70.7,-23.4
2012,UMBC,90.7,112.6,69.3,-21.9
2012,Fairleigh Dickinson,86.6,107.5,67.6,-20.9
2012,Towson,86.4,107.4,62.9,-21.0
2012,Northern Arizona,88.8,111.1,65.5,-22.3
2012,Jackson St.,86.5,108.3,62.5,-21.8
2012,Alabama A&M,88.4,111.1,67.9,-22.7
2012,South Carolina St.,91.4,115.1,69.8,-23.7
2012,Binghamton,85.2,112.5,65.6,-27.3
2012,Grambling St.,81.9,115.2,65.6,-33.3
