year,team,ORtg,DRtg,Pace,netRtg
2014,Providence,113.2,99.5,65.0,13.7
2014,Xavier,112.6,99.1,66.0,13.5
2014,West Virginia,115.4,101.8,68.2,13.6
2014,Maryland,108.1,95.3,69.2,12.8
2014,Nebraska,108.6,96.0,66.3,12.6
2014,Illinois,106.0,93.8,63.1,12.2
2014,Colorado,108.0,95.7,67.0,12.3
2014,LSU,110.4,97.9,70.3,12.5
2014,Clemson,105.2,93.3,59.8,11.9
2014,Saint Mary's,113.7,101.0,63.1,12.7
2014,Missouri,114.5,101.7,66.3,12.8
2014,Dayton,113.2,100.6,65.4,12.6
2014,Marquette,109.1,97.3,66.7,11.8
2014,N.C. State,113.2,101.6,66.5,11.6
2014,Miami FL,108.9,98.1,58.7,10.8
2014,Boise St.,114.1,103.2,65.5,10.9
2014,California,110.1,99.6,66.7,10.5
2014,Alabama,108.2,98.1,63.7,10.1
2014,St. Bonaventure,111.1,100.8,67.3,10.3
2014,Stephen F. Austin,110.8,100.6,63.8,10.2
2014,Penn St.,111.5,101.3,66.5,10.2
2014,UNLV,107.4,97.6,67.2,9.8
2014,New Mexico St.,112.1,102.1,67.1,10.0
2014,Green Bay,108.2,98.7,67.2,9.5
2014,North Dakota St.,114.8,104.9,64.5,9.9
2014,Mississippi,110.9,101.5,69.8,9.4
2014,Manhattan,106.4,97.4,69.7,9.0
2014,Tulsa,106.1,97.3,68.5,8.8
2014,Georgia St.,114.2,104.7,65.8,9.5
2014,Northern Iowa,113.0,103.7,65.8,9.3
2014,Iona,117.6,108.1,70.3,9.5
2014,Notre Dame,113.4,104.5,64.7,8.9
2014,Georgia,108.0,99.7,64.5,8.3
2014,Seton Hall,108.7,100.3,66.0,8.4
2014,Middle Tennessee,104.9,96.8,64.5,8.1
2014,Richmond,104.5,96.5,64.0,8.0
2014,Oregon St.,112.9,104.4,67.2,8.5
2014,Texas Tech,110.4,102.1,62.5,8.3
2014,Purdue,108.5,100.5,69.0,8.0
2014,Southern Miss,108.5,100.5,64.4,8.0
2014,Princeton,107.7,100.0,64.7,7.7
2014,Georgia Tech,105.3,98.0,66.3,7.3
2014,Mercer,108.4,101.0,65.4,7.4
2014,Butler,105.8,98.6,63.8,7.2
2014,San Francisco,111.9,104.4,66.0,7.5
2014,UTEP,105.8,98.8,64.9,7.0
2014,Cleveland St.,109.7,102.5,64.3,7.2
2014,UC Santa Barbara,111.0,103.8,63.8,7.2
2014,North Carolina Central,106.2,99.3,64.3,6.9
2014,La Salle,106.3,99.5,64.7,6.8
2014,UC Irvine,102.5,96.0,64.7,6.5
2014,Belmont,113.4,106.4,69.1,7.0
2014,Wyoming,106.3,99.8,60.9,6.5
2014,Vermont,107.0,100.5,64.1,6.5
2014,Auburn,110.1,103.6,68.0,6.5
2014,Vanderbilt,103.9,97.9,63.9,6.0
2014,Portland,109.2,103.1,67.2,6.1
2014,Boston University,106.7,100.7,67.0,6.0
2014,Washington,111.2,105.0,68.8,6.2
2014,Buffalo,108.9,102.9,68.2,6.0
2014,Indiana St.,106.6,100.7,66.6,5.9
2014,Louisiana,110.9,104.9,70.2,6.0
2014,Wake Forest,106.2,100.5,68.3,5.7
2014,Texas A&M,101.1,96.0,63.7,5.1
2014,American,103.5,98.5,61.4,5.0
2014,South Carolina,106.5,101.6,67.2,4.9
2014,Utah St.,109.7,104.6,63.8,5.1
2014,Fresno St.,110.3,105.3,67.1,5.0
2014,Toledo,115.1,109.9,68.7,5.2
2014,Delaware,110.9,105.9,72.4,5.0
2014,Eastern Michigan,98.0,93.8,65.1,4.2
2014,Ohio,106.3,102.0,65.8,4.3
2014,Davidson,112.4,107.9,67.8,4.5
2014,Columbia,105.5,101.3,61.9,4.2
2014,Canisius,111.7,107.4,66.8,4.3
2014,Rhode Island,103.1,99.1,66.4,4.0
2014,Northwestern,98.4,94.7,62.0,3.7
2014,Akron,103.9,100.2,65.7,3.7
2014,San Diego,105.1,101.4,63.1,3.7
2014,Boston College,114.3,110.4,63.2,3.9
2014,George Mason,105.3,101.9,66.9,3.4
2014,Eastern Kentucky,111.0,107.7,66.1,3.3
2014,Drexel,104.5,101.5,64.1,3.0
2014,Hawaii,109.9,106.7,69.0,3.2
2014,Western Michigan,105.0,102.1,67.0,2.9
2014,Purdue Fort Wayne,108.5,105.6,67.3,2.9
2014,Colorado St.,109.8,107.1,66.8,2.7
2014,Holy Cross,103.9,101.7,64.8,2.2
2014,Houston,109.6,107.3,67.3,2.3
2014,Denver,109.4,107.4,59.4,2.0
2014,Illinois St.,101.7,99.8,68.7,1.9
2014,Pacific,109.3,107.4,67.4,1.9
2014,UAB,104.3,102.6,68.6,1.7
2014,Nevada,109.0,107.4,65.5,1.6
2014,South Dakota St.,105.2,103.9,67.6,1.3
2014,Temple,110.0,108.6,68.2,1.4
2014,Towson,108.4,107.1,65.5,1.3
2014,USC,102.9,101.7,70.3,1.2
2014,Murray St.,107.7,106.5,67.4,1.2
2014,Arkansas St.,105.9,104.7,68.5,1.2
2014,Wright St.,99.1,98.1,65.1,1.0
2014,Missouri St.,105.8,104.8,65.4,1.0
2014,Duquesne,110.1,109.0,68.5,1.1
2014,Virginia Tech,100.4,99.4,64.5,1.0
2014,Quinnipiac,110.4,109.4,69.9,1.0
2014,UCF,106.7,105.8,67.9,0.9
2014,Stony Brook,104.8,104.0,66.3,0.8
2014,Long Beach St.,103.5,102.7,66.5,0.8
2014,Pepperdine,107.6,106.8,66.9,0.8
2014,William & Mary,112.6,111.9,65.1,0.7
2014,Bucknell,102.9,102.2,64.7,0.7
2014,Nebraska Omaha,105.0,104.4,74.2,0.6
2014,Southern Illinois,105.9,105.4,63.4,0.5
2014,Colgate,108.7,108.3,64.3,0.4
2014,Charlotte,102.9,102.6,69.6,0.3
2014,Santa Clara,106.6,106.5,65.5,0.1
2014,Milwaukee,104.5,104.5,67.8,0.0
2014,Western Kentucky,101.0,101.1,66.0,-0.1
2014,Brown,100.0,100.2,70.3,-0.2
2014,DePaul,105.6,106.0,67.6,-0.4
2014,Drake,105.0,105.5,64.7,-0.5
2014,Valparaiso,103.2,103.7,65.6,-0.5
2014,USC Upstate,104.7,105.3,65.8,-0.6
2014,Youngstown St.,107.5,108.2,68.0,-0.7
2014,Oral Roberts,107.7,108.4,64.9,-0.7
2014,Charleston,98.9,99.6,62.6,-0.7
2014,Loyola Marymount,105.4,106.3,70.0,-0.9
2014,Old Dominion,99.2,100.3,64.3,-1.1
2014,Cal Poly,103.0,104.1,60.3,-1.1
2014,Rutgers,105.2,106.5,68.5,-1.3
2014,Siena,101.3,102.6,66.7,-1.3
2014,Weber St.,105.2,106.6,64.4,-1.4
2014,Yale,101.6,103.1,65.4,-1.5
2014,Washington St.,100.7,102.4,62.3,-1.7
2014,Morehead St.,101.9,103.6,69.6,-1.7
2014,Elon,104.4,106.2,66.4,-1.8
2014,Southern,97.1,98.9,67.6,-1.8
2014,Albany,102.2,104.1,63.2,-1.9
2014,Oakland,109.2,111.2,68.6,-2.0
2014,Mississippi St.,100.2,102.3,68.4,-2.1
2014,Evansville,103.8,106.2,67.4,-2.4
2014,Robert Morris,104.5,107.2,65.9,-2.7
2014,Sam Houston St.,105.3,108.0,66.0,-2.7
2014,Kent St.,103.6,106.3,66.6,-2.7
2014,Florida Gulf Coast,99.0,101.6,67.8,-2.6
2014,Detroit Mercy,100.7,103.3,68.0,-2.6
2014,East Carolina,107.3,110.1,65.6,-2.8
2014,Fordham,108.2,111.1,69.3,-2.9
2014,Bryant,105.5,108.4,67.6,-2.9
2014,Northwestern St.,107.0,110.2,75.8,-3.2
2014,South Florida,101.0,104.1,65.9,-3.1
2014,Wofford,100.1,103.2,62.2,-3.1
2014,TCU,99.6,102.7,65.9,-3.1
2014,Charleston Southern,106.1,109.6,67.5,-3.5
2014,South Alabama,102.5,106.1,66.1,-3.6
2014,St. Francis NY,97.8,101.3,67.0,-3.5
2014,Bradley,99.9,103.5,64.5,-3.6
2014,Northeastern,100.8,104.6,65.1,-3.8
2014,Wagner,97.2,101.0,68.3,-3.8
2014,Miami OH,98.7,102.5,66.8,-3.8
2014,UNC Asheville,106.7,110.9,70.3,-4.2
2014,Mount St. Mary's,107.5,111.7,70.0,-4.2
2014,Montana,106.9,111.4,61.6,-4.5
2014,North Texas,99.8,104.1,69.1,-4.3
2014,Northern Illinois,93.9,98.0,63.2,-4.1
2014,Eastern Washington,105.6,110.3,71.0,-4.7
2014,Northern Colorado,107.6,112.4,64.4,-4.8
2014,Utah Valley,101.3,105.8,62.6,-4.5
2014,UT Arlington,105.0,109.8,69.7,-4.8
2014,VMI,105.6,110.4,75.0,-4.8
2014,Marshall,100.2,105.1,69.0,-4.9
2014,Army,104.9,110.0,68.9,-5.1
2014,Loyola Chicago,102.4,107.5,63.8,-5.1
2014,Bowling Green,92.2,96.8,66.6,-4.6
2014,Rider,106.2,111.7,67.1,-5.5
2014,Gardner Webb,99.0,104.2,66.8,-5.2
2014,Southeast Missouri St.,107.8,113.4,70.6,-5.6
2014,Coastal Carolina,97.3,102.5,67.6,-5.2
2014,Morgan St.,100.1,105.5,69.6,-5.4
2014,Little Rock,100.2,105.5,68.4,-5.3
2014,Florida Atlantic,101.1,106.6,65.0,-5.5
2014,Cal St. Bakersfield,100.2,105.7,65.4,-5.5
2014,Winthrop,102.6,108.3,66.2,-5.7
2014,Marist,99.7,105.2,66.3,-5.5
2014,Radford,105.8,111.8,67.7,-6.0
2014,Hampton,95.1,100.6,71.7,-5.5
2014,Texas Southern,106.6,112.8,67.6,-6.2
2014,Texas A&M Corpus Chris,103.0,109.3,62.2,-6.3
2014,Seattle,99.9,106.1,67.2,-6.2
2014,FIU,100.5,106.8,66.7,-6.3
2014,Air Force,99.8,106.2,65.6,-6.4
2014,Hartford,101.0,107.6,63.8,-6.6
2014,Lafayette,108.9,115.9,66.3,-7.0
2014,Western Carolina,102.4,109.2,67.7,-6.8
2014,Cal St. Northridge,104.7,111.7,69.0,-7.0
2014,Lehigh,97.5,104.0,66.2,-6.5
2014,Hofstra,105.1,112.1,65.5,-7.0
2014,Illinois Chicago,101.8,108.8,66.4,-7.0
2014,Norfolk St.,102.4,109.4,64.6,-7.0
2014,Sacramento St.,103.4,110.5,64.3,-7.1
2014,Saint Peter's,97.1,103.9,62.5,-6.8
2014,Grand Canyon,104.2,111.5,67.2,-7.3
2014,High Point,104.3,111.7,64.5,-7.4
2014,Dartmouth,102.1,109.4,64.2,-7.3
2014,Penn,98.6,105.7,70.1,-7.1
2014,Idaho,104.4,112.1,67.4,-7.7
2014,East Tennessee St.,101.9,109.5,70.3,-7.6
2014,Troy,100.6,108.2,65.1,-7.6
2014,Fairfield,95.6,102.9,66.4,-7.3
2014,Tennessee Tech,100.1,107.8,68.1,-7.7
2014,Louisiana Monroe,96.4,103.8,63.4,-7.4
2014,Idaho St.,103.2,111.1,64.6,-7.9
2014,Texas St.,95.5,103.0,63.2,-7.5
2014,Northern Arizona,99.5,107.7,64.1,-8.2
2014,North Florida,102.4,110.7,68.8,-8.3
2014,Cal St. Fullerton,99.5,107.8,67.3,-8.3
2014,James Madison,98.1,106.4,65.5,-8.3
2014,South Dakota,100.6,109.0,67.4,-8.4
2014,North Dakota,103.4,112.1,69.8,-8.7
2014,Lipscomb,102.4,111.2,70.4,-8.8
2014,Monmouth,96.4,104.7,68.3,-8.3
2014,UNC Wilmington,96.3,104.8,64.4,-8.5
2014,Niagara,101.4,110.6,72.4,-9.2
2014,Liberty,102.1,111.9,64.6,-9.8
2014,Western Illinois,93.4,102.3,62.6,-8.9
2014,Portland St.,101.4,111.2,66.3,-9.8
2014,Austin Peay,100.1,109.7,70.9,-9.6
2014,Chattanooga,100.5,110.2,68.9,-9.7
2014,Incarnate Word,101.3,111.2,69.6,-9.9
2014,UMKC,97.2,106.9,70.2,-9.7
2014,Central Michigan,106.2,117.1,65.7,-10.9
2014,Savannah St.,91.3,101.1,65.0,-9.8
2014,Rice,96.0,106.4,64.1,-10.4
2014,Tulane,99.9,111.1,63.5,-11.2
2014,Chicago St.,98.2,109.4,69.5,-11.2
2014,Fairleigh Dickinson,101.6,113.5,66.6,-11.9
2014,Loyola MD,96.4,108.0,66.4,-11.6
2014,Ball St.,96.6,108.4,67.4,-11.8
2014,Georgia Southern,98.4,110.4,66.7,-12.0
2014,UC Riverside,96.4,108.2,67.8,-11.8
2014,San Jose St.,94.4,106.2,66.3,-11.8
2014,Eastern Illinois,98.5,111.1,65.6,-12.6
2014,UT Rio Grande Valley,93.9,105.9,66.1,-12.0
2014,Coppin St.,100.0,112.9,68.1,-12.9
2014,SIU Edwardsville,99.5,112.5,67.5,-13.0
2014,UTSA,101.4,115.0,68.6,-13.6
2014,Navy,92.8,105.3,63.7,-12.5
2014,Jackson St.,93.2,105.8,67.1,-12.6
2014,Montana St.,95.1,108.0,65.9,-12.9
2014,Jacksonville,102.4,116.4,69.7,-14.0
2014,UC Davis,101.7,115.6,67.0,-13.9
2014,Northern Kentucky,102.2,116.4,63.4,-14.2
2014,Nicholls St.,97.7,111.4,65.5,-13.7
2014,Tennessee St.,99.5,113.6,65.5,-14.1
2014,Jacksonville St.,97.9,111.9,62.8,-14.0
2014,Sacred Heart,98.9,113.2,68.0,-14.3
2014,Florida A&M,94.3,107.9,71.8,-13.6
2014,Southeastern Louisiana,98.2,112.4,65.0,-14.2
2014,Central Connecticut,97.4,111.6,70.2,-14.2
2014,LIU,103.5,118.7,68.1,-15.2
2014,Tennessee Martin,102.2,117.5,69.6,-15.3
2014,Alabama A&M,91.6,105.4,65.8,-13.8
2014,NJIT,96.0,110.6,68.8,-14.6
2014,UNC Greensboro,94.4,109.1,70.5,-14.7
2014,Saint Francis,95.8,110.7,63.0,-14.9
2014,Alabama St.,96.6,112.1,67.5,-15.5
2014,Arkansas Pine Bluff,93.0,108.2,66.7,-15.2
2014,McNeese St.,96.6,112.3,67.9,-15.7
2014,Delaware St.,96.5,112.4,59.9,-15.9
2014,Campbell,98.7,115.0,63.8,-16.3
2014,IU Indy,96.7,113.0,66.3,-16.3
2014,Samford,99.9,117.0,67.3,-17.1
2014,Alcorn St.,93.3,109.5,63.8,-16.2
2014,Cornell,101.2,119.2,66.1,-18.0
2014,Prairie View A&M,95.9,113.1,67.5,-17.2
2014,New Orleans,94.8,111.8,71.8,-17.0
2014,Central Arkansas,95.1,112.3,72.2,-17.2
2014,Binghamton,92.1,109.5,66.2,-17.4
2014,New Hampshire,88.9,106.1,62.7,-17.2
2014,UMBC,91.2,109.0,68.7,-17.8
2014,Stetson,94.4,113.1,63.5,-18.7
2014,Appalachian St.,92.2,110.5,66.4,-18.3
2014,North Carolina A&T,94.2,112.9,67.2,-18.7
2014,Lamar,93.9,112.9,68.8,-19.0
2014,Furman,95.2,114.6,65.3,-19.4
2014,UMass Lowell,93.7,112.8,65.0,-19.1
2014,Houston Christian,92.1,110.9,69.6,-18.8
2014,Kennesaw St.,91.9,110.7,67.9,-18.8
2014,Howard,88.2,106.2,67.7,-18.0
2014,South Carolina St.,92.0,111.6,66.6,-19.6
2014,Maine,94.6,115.2,74.8,-20.6
2014,Longwood,95.9,117.1,68.4,-21.2
2014,Maryland Eastern Shore,98.3,120.1,66.8,-21.8
2014,The Citadel,95.7,117.1,65.6,-21.4
2014,Abilene Christian,94.5,115.8,64.9,-21.3
2014,Bethune Cookman,95.7,117.4,62.4,-21.7
2014,Mississippi Valley St.,93.9,115.8,72.9,-21.9
2014,Presbyterian,94.8,118.6,65.4,-23.8
2014,Grambling St.,94.2,122.7,68.4,-28.5
2014,Southern Utah,87.6,114.3,65.4,-26.7
