year,team,ORtg,DRtg,Pace,netRtg
2016,Texas Tech,112.4,98.5,67.3,13.9
2016,San Diego St.,102.9,90.5,65.9,12.4
2016,Yale,108.2,95.3,66.8,12.9
2016,Clemson,111.4,98.2,64.5,13.2
2016,Florida St.,111.6,98.4,72.7,13.2
2016,BYU,111.4,98.5,74.3,12.9
2016,Colorado,107.8,95.4,69.9,12.4
2016,George Washington,112.9,99.9,67.2,13.0
2016,Georgetown,110.8,98.3,68.9,12.5
2016,Washington,109.1,97.1,77.8,12.0
2016,Princeton,111.4,99.5,69.6,11.9
2016,Georgia,106.8,95.4,67.8,11.4
2016,Hawaii,107.3,95.9,71.4,11.4
2016,Oregon St.,109.8,98.1,68.0,11.7
2016,UCLA,111.9,100.0,70.4,11.9
2016,Little Rock,106.9,95.6,63.9,11.3
2016,Northern Iowa,108.8,97.6,63.4,11.2
2016,Houston,116.0,104.2,67.4,11.8
2016,LSU,111.6,100.3,72.9,11.3
2016,Stephen F. Austin,108.5,97.6,68.4,10.9
2016,Arkansas,110.0,99.5,71.0,10.5
2016,N.C. State,112.7,102.5,68.5,10.2
2016,Alabama,105.3,95.8,65.8,9.5
2016,Tulsa,109.2,99.4,69.5,9.8
2016,Northwestern,109.6,99.7,64.5,9.9
2016,Rhode Island,108.0,98.3,65.7,9.7
2016,Virginia Tech,108.3,98.6,70.6,9.7
2016,South Dakota St.,110.5,100.7,69.3,9.8
2016,Evansville,106.9,97.4,69.6,9.5
2016,Marquette,107.6,98.1,71.3,9.5
2016,St. Bonaventure,112.9,103.0,68.9,9.9
2016,Memphis,105.5,96.4,74.4,9.1
2016,Ohio St.,105.5,96.3,68.8,9.2
2016,Mississippi,110.6,101.1,69.4,9.5
2016,Arizona St.,108.7,99.6,68.9,9.1
2016,Akron,109.3,100.3,68.4,9.0
2016,Nebraska,109.2,100.3,68.2,8.9
2016,William & Mary,112.6,103.5,69.2,9.1
2016,Richmond,113.4,104.2,69.2,9.2
2016,Oklahoma St.,106.0,97.5,65.1,8.5
2016,UC Irvine,105.6,97.1,67.8,8.5
2016,Boise St.,108.6,99.9,70.3,8.7
2016,UC Santa Barbara,106.7,98.2,67.5,8.5
2016,Mississippi St.,108.7,100.1,70.2,8.6
2016,Monmouth,106.0,97.6,73.6,8.4
2016,Temple,106.3,98.1,66.7,8.2
2016,Tennessee,110.6,102.2,70.0,8.4
2016,Cal St. Bakersfield,103.2,95.5,68.5,7.7
2016,UNC Wilmington,108.6,100.6,71.3,8.0
2016,Long Beach St.,108.2,100.3,70.6,7.9
2016,New Mexico,108.2,100.5,71.8,7.7
2016,James Madison,106.5,99.0,67.7,7.5
2016,Stony Brook,106.1,98.7,67.6,7.4
2016,UT Arlington,106.3,98.9,73.4,7.4
2016,Oakland,114.4,106.7,74.3,7.7
2016,Stanford,106.8,99.6,66.7,7.2
2016,UNLV,103.3,96.7,73.6,6.6
2016,Wake Forest,107.2,100.4,72.4,6.8
2016,Old Dominion,105.2,98.9,62.3,6.3
2016,Davidson,113.1,106.3,71.3,6.8
2016,Hofstra,109.8,103.4,70.3,6.4
2016,Iona,108.9,102.8,72.6,6.1
2016,Chattanooga,105.9,100.2,67.1,5.7
2016,Fresno St.,105.5,99.9,69.9,5.6
2016,New Mexico St.,101.6,96.8,66.5,4.8
2016,UAB,108.1,103.1,69.0,5.0
2016,Toledo,108.5,103.7,70.0,4.8
2016,Columbia,111.1,106.4,65.9,4.7
2016,Belmont,112.8,108.0,72.8,4.8
2016,Ohio,111.2,106.6,70.3,4.6
2016,Milwaukee,110.8,106.4,67.1,4.4
2016,Illinois St.,102.3,98.4,68.3,3.9
2016,Northeastern,106.3,102.3,66.2,4.0
2016,Middle Tennessee,102.2,98.6,68.6,3.6
2016,Pepperdine,105.7,102.0,68.4,3.7
2016,Grand Canyon,104.4,100.8,70.0,3.6
2016,Charleston,97.4,94.1,65.0,3.3
2016,Duquesne,106.8,103.4,73.5,3.4
2016,Southern Illinois,105.6,102.2,70.5,3.4
2016,Louisiana Monroe,106.2,102.8,66.5,3.4
2016,Weber St.,102.9,99.6,67.9,3.3
2016,Siena,106.5,103.2,70.9,3.3
2016,TCU,99.9,96.9,70.3,3.0
2016,Illinois,105.7,102.6,69.0,3.1
2016,Utah St.,109.4,106.2,67.7,3.2
2016,Louisiana,108.3,105.2,71.3,3.1
2016,Albany,104.9,102.0,67.2,2.9
2016,Wright St.,100.0,97.4,66.3,2.6
2016,Purdue Fort Wayne,110.3,107.6,70.2,2.7
2016,Green Bay,106.9,104.4,77.2,2.5
2016,North Florida,114.9,112.2,71.1,2.7
2016,Central Michigan,110.8,108.6,67.4,2.2
2016,Nevada,98.6,96.6,72.2,2.0
2016,Colorado St.,111.5,109.4,68.9,2.1
2016,Fordham,102.0,100.1,67.5,1.9
2016,Marshall,109.5,107.4,78.0,2.1
2016,Buffalo,104.3,102.5,72.9,1.8
2016,UNC Asheville,101.1,99.4,71.1,1.7
2016,Nebraska Omaha,107.4,106.0,76.9,1.4
2016,Towson,104.4,103.1,66.4,1.3
2016,Georgia St.,100.3,99.1,65.4,1.2
2016,Penn St.,101.2,100.0,67.0,1.2
2016,Morehead St.,103.3,102.1,65.6,1.2
2016,Murray St.,105.6,104.5,65.3,1.1
2016,Vermont,106.9,106.0,68.2,0.9
2016,Eastern Michigan,105.4,104.4,71.2,1.0
2016,Massachusetts,102.7,101.8,71.6,0.9
2016,High Point,108.8,108.0,67.0,0.8
2016,Louisiana Tech,103.6,103.0,72.0,0.6
2016,Harvard,99.9,99.2,66.9,0.7
2016,Montana,104.0,103.4,66.1,0.6
2016,Wyoming,107.2,106.9,65.5,0.3
2016,Missouri,102.3,102.2,68.9,0.1
2016,Coastal Carolina,102.9,102.8,67.4,0.1
2016,DePaul,103.8,103.7,68.1,0.1
2016,North Dakota St.,100.0,99.9,65.4,0.1
2016,Ball St.,101.6,101.6,66.2,0.0
2016,Tennessee St.,100.5,100.7,68.7,-0.2
2016,Elon,105.3,105.5,72.4,-0.2
2016,Northern Illinois,100.6,101.0,68.6,-0.4
2016,Western Kentucky,107.7,108.2,67.8,-0.5
2016,Indiana St.,98.1,98.5,71.2,-0.4
2016,Bucknell,104.5,105.1,72.2,-0.6
2016,Florida Gulf Coast,102.3,103.0,67.7,-0.7
2016,Eastern Washington,111.9,112.8,69.6,-0.9
2016,Kent St.,105.6,106.5,68.2,-0.9
2016,Oral Roberts,106.5,107.6,69.8,-1.1
2016,Detroit Mercy,109.7,110.8,74.5,-1.1
2016,East Tennessee St.,105.8,107.1,69.7,-1.3
2016,Portland,107.1,108.5,72.8,-1.4
2016,Mercer,104.7,106.2,64.2,-1.5
2016,UCF,101.1,102.6,68.6,-1.5
2016,George Mason,101.2,102.7,68.6,-1.5
2016,Washington St.,102.2,103.7,69.7,-1.5
2016,Auburn,101.1,102.7,72.5,-1.6
2016,Winthrop,105.9,107.6,73.7,-1.7
2016,Texas A&M Corpus Chris,100.5,102.2,69.3,-1.7
2016,Loyola Chicago,99.2,100.9,65.7,-1.7
2016,Lehigh,104.1,105.9,68.8,-1.8
2016,East Carolina,102.6,104.4,68.0,-1.8
2016,Denver,102.2,104.1,61.9,-1.9
2016,Western Michigan,102.5,104.5,69.0,-2.0
2016,Cal Poly,107.2,109.4,67.3,-2.2
2016,Fairfield,104.2,106.3,72.4,-2.1
2016,Navy,98.7,101.1,65.7,-2.4
2016,Wagner,98.9,101.3,66.5,-2.4
2016,Furman,103.2,105.9,65.8,-2.7
2016,North Dakota,98.4,101.0,72.4,-2.6
2016,Tulane,96.7,99.3,68.5,-2.6
2016,Minnesota,100.4,103.3,69.4,-2.9
2016,Wofford,104.6,107.6,66.2,-3.0
2016,Tennessee Tech,107.2,110.3,70.2,-3.1
2016,Loyola Marymount,103.2,106.5,68.4,-3.3
2016,UTEP,102.0,105.3,72.5,-3.3
2016,Texas Southern,104.4,108.0,68.4,-3.6
2016,Eastern Kentucky,106.1,109.8,73.2,-3.7
2016,FIU,102.8,106.7,66.0,-3.9
2016,IU Indy,98.2,102.2,69.6,-4.0
2016,Idaho,97.6,101.6,66.7,-4.0
2016,Pacific,100.4,104.6,67.6,-4.2
2016,Boston College,94.9,99.0,67.8,-4.1
2016,San Francisco,105.2,109.8,71.1,-4.6
2016,Army,100.1,104.7,73.3,-4.6
2016,South Dakota,105.1,109.9,71.5,-4.8
2016,Missouri St.,100.0,104.8,69.8,-4.8
2016,Texas St.,98.1,102.8,64.2,-4.7
2016,Saint Louis,96.3,101.0,69.6,-4.7
2016,Dartmouth,98.9,103.8,68.2,-4.9
2016,UC Riverside,99.4,104.3,68.0,-4.9
2016,St. John's,95.8,100.6,72.9,-4.8
2016,Georgia Southern,103.7,108.9,69.5,-5.2
2016,Rider,98.5,103.5,65.3,-5.0
2016,Boston University,102.0,107.3,70.6,-5.3
2016,NJIT,101.1,106.3,70.2,-5.2
2016,Charlotte,103.5,109.0,71.2,-5.5
2016,Canisius,107.4,113.3,68.5,-5.9
2016,Western Carolina,99.2,104.7,69.8,-5.5
2016,UNC Greensboro,102.2,107.8,68.2,-5.6
2016,Montana St.,106.1,112.1,69.3,-6.0
2016,Santa Clara,100.8,106.7,66.5,-5.9
2016,Sam Houston St.,100.7,106.5,67.8,-5.8
2016,Bowling Green,99.3,105.2,69.3,-5.9
2016,Southern,100.0,106.0,69.6,-6.0
2016,Samford,101.3,107.6,69.0,-6.3
2016,Saint Peter's,95.2,101.2,65.7,-6.0
2016,Radford,102.3,108.8,66.8,-6.5
2016,Tennessee Martin,102.2,108.7,67.3,-6.5
2016,Western Illinois,100.1,106.5,68.6,-6.4
2016,UC Davis,93.6,99.6,66.9,-6.0
2016,Austin Peay,101.8,108.4,70.4,-6.6
2016,La Salle,99.5,106.0,67.0,-6.5
2016,Gardner Webb,99.3,105.7,70.1,-6.4
2016,Jackson St.,94.6,100.9,68.5,-6.3
2016,Cal St. Fullerton,101.4,108.2,69.5,-6.8
2016,South Florida,97.3,104.0,67.7,-6.7
2016,Norfolk St.,105.0,112.3,68.4,-7.3
2016,Drexel,98.3,105.4,65.5,-7.1
2016,San Jose St.,96.5,103.4,70.6,-6.9
2016,Lipscomb,101.7,109.0,73.8,-7.3
2016,New Hampshire,99.0,106.2,68.0,-7.2
2016,Cal St. Northridge,99.4,106.7,71.3,-7.3
2016,Portland St.,101.7,109.1,72.8,-7.4
2016,Manhattan,98.2,105.4,68.8,-7.2
2016,Miami OH,96.8,104.0,65.3,-7.2
2016,Northern Kentucky,99.7,107.3,68.2,-7.6
2016,Jacksonville,100.4,108.2,71.3,-7.8
2016,Arkansas St.,99.2,107.2,73.3,-8.0
2016,Kennesaw St.,100.2,108.3,69.7,-8.1
2016,Drake,103.5,111.9,66.3,-8.4
2016,Air Force,97.4,105.4,67.9,-8.0
2016,UMKC,101.5,110.1,67.1,-8.6
2016,South Alabama,95.1,103.4,70.6,-8.3
2016,Penn,98.2,106.8,68.7,-8.6
2016,San Diego,93.5,101.7,67.0,-8.2
2016,Colgate,102.0,111.1,65.7,-9.1
2016,Mount St. Mary's,92.8,101.1,69.8,-8.3
2016,Troy,98.4,107.2,69.4,-8.8
2016,Hampton,98.0,106.9,72.1,-8.9
2016,Brown,101.2,110.4,71.6,-9.2
2016,Appalachian St.,100.5,109.7,71.3,-9.2
2016,Eastern Illinois,99.1,108.3,67.8,-9.2
2016,Delaware,100.5,109.9,68.2,-9.4
2016,Loyola MD,100.7,110.2,68.0,-9.5
2016,Rutgers,97.3,106.6,71.4,-9.3
2016,Idaho St.,98.6,108.2,71.0,-9.6
2016,Cornell,97.5,107.1,73.3,-9.6
2016,Incarnate Word,99.5,109.5,68.3,-10.0
2016,Utah Valley,99.3,109.3,75.3,-10.0
2016,Fairleigh Dickinson,103.7,114.6,72.2,-10.9
2016,Sacramento St.,98.0,108.3,69.3,-10.3
2016,Holy Cross,97.3,107.6,64.6,-10.3
2016,South Carolina St.,101.9,112.7,68.5,-10.8
2016,North Texas,100.4,111.1,70.7,-10.7
2016,Rice,104.1,115.4,70.7,-11.3
2016,LIU,99.6,110.4,73.0,-10.8
2016,Quinnipiac,91.8,102.0,69.6,-10.2
2016,Youngstown St.,101.6,113.0,73.3,-11.4
2016,Stetson,102.7,114.4,71.4,-11.7
2016,Seattle,94.5,105.4,66.6,-10.9
2016,Jacksonville St.,97.6,109.1,66.0,-11.5
2016,Cleveland St.,91.3,102.2,64.9,-10.9
2016,Houston Christian,100.2,112.5,71.0,-12.3
2016,Charleston Southern,98.4,110.5,69.3,-12.1
2016,Saint Francis,99.6,112.2,67.0,-12.6
2016,Bethune Cookman,97.6,110.6,67.8,-13.0
2016,Liberty,97.1,110.0,63.9,-12.9
2016,Florida Atlantic,94.5,107.1,68.4,-12.6
2016,Alabama St.,97.6,110.8,69.8,-13.2
2016,Campbell,98.9,112.3,69.2,-13.4
2016,St. Francis NY,92.3,104.9,66.4,-12.6
2016,North Carolina Central,97.3,110.6,66.6,-13.3
2016,SIU Edwardsville,95.0,108.2,67.3,-13.2
2016,USC Upstate,101.0,115.1,67.2,-14.1
2016,Alabama A&M,99.2,113.2,66.2,-14.0
2016,Morgan St.,94.0,107.2,70.0,-13.2
2016,Longwood,98.8,113.1,70.0,-14.3
2016,Marist,100.8,115.5,68.9,-14.7
2016,Sacred Heart,97.8,112.3,72.2,-14.5
2016,Niagara,93.1,106.8,66.8,-13.7
2016,Binghamton,88.7,102.2,66.4,-13.5
2016,The Citadel,101.7,117.1,81.9,-15.4
2016,Robert Morris,90.9,104.8,69.1,-13.9
2016,Lafayette,99.1,114.3,70.5,-15.2
2016,Maryland Eastern Shore,97.8,112.8,68.3,-15.0
2016,UMass Lowell,99.4,114.8,73.7,-15.4
2016,Hartford,98.9,114.3,70.2,-15.4
2016,Southern Miss,94.8,109.6,64.1,-14.8
2016,Northern Colorado,101.7,118.1,69.6,-16.4
2016,Abilene Christian,96.0,111.4,68.3,-15.4
2016,Howard,93.4,108.5,71.5,-15.1
2016,New Orleans,95.1,110.5,72.7,-15.4
2016,Alcorn St.,96.3,111.9,66.5,-15.6
2016,VMI,95.3,110.7,69.3,-15.4
2016,Southeastern Louisiana,96.5,112.5,69.0,-16.0
2016,McNeese St.,96.7,113.3,69.3,-16.6
2016,Coppin St.,95.1,111.6,71.1,-16.5
2016,Central Arkansas,99.6,116.9,72.9,-17.3
2016,Northwestern St.,100.4,118.0,74.2,-17.6
2016,Savannah St.,87.3,102.6,67.2,-15.3
2016,Lamar,95.6,112.6,72.8,-17.0
2016,American,90.8,107.0,62.2,-16.2
2016,Nicholls St.,91.4,107.8,69.8,-16.4
2016,Presbyterian,92.5,109.1,68.4,-16.6
2016,Bradley,85.3,100.7,68.1,-15.4
2016,UMBC,98.8,116.7,70.2,-17.9
2016,North Carolina A&T,95.4,113.5,68.7,-18.1
2016,Illinois Chicago,89.4,106.6,72.2,-17.2
2016,Maine,95.0,113.3,77.8,-18.3
2016,Southeast Missouri St.,90.9,108.8,71.9,-17.9
2016,Bryant,93.9,112.6,68.2,-18.7
2016,UTSA,96.7,116.0,73.1,-19.3
2016,Southern Utah,97.6,118.0,68.8,-20.4
2016,Northern Arizona,92.9,112.8,71.2,-19.9
2016,Prairie View A&M,87.7,106.6,69.7,-18.9
2016,Mississippi Valley St.,90.5,110.9,72.2,-20.4
2016,UT Rio Grande Valley,94.5,116.0,68.5,-21.5
2016,Chicago St.,91.3,112.3,70.4,-21.0
2016,Arkansas Pine Bluff,87.5,109.2,65.8,-21.7
2016,Delaware St.,88.4,112.6,67.1,-24.2
2016,Central Connecticut,92.1,117.7,68.4,-25.6
2016,Grambling St.,86.2,110.3,66.9,-24.1
2016,Florida A&M,83.1,107.0,70.4,-23.9
