year,team,ORtg,DRtg,Pace,netRtg
2011,Old Dominion,107.7,95.0,61.7,12.7
2011,UTEP,104.7,92.6,67.9,12.1
2011,Cleveland St.,108.0,95.7,66.7,12.3
2011,Seton Hall,102.4,90.7,69.1,11.7
2011,UAB,107.8,95.6,63.0,12.2
2011,Nebraska,103.2,91.6,63.8,11.6
2011,Boston College,116.5,103.4,63.8,13.1
2011,Colorado,115.2,102.6,68.0,12.6
2011,Oakland,115.6,103.1,72.8,12.5
2011,California,108.3,97.4,68.6,10.9
2011,Charleston,112.4,101.2,67.5,11.2
2011,Missouri St.,111.6,100.6,63.3,11.0
2011,Southern Miss,111.1,100.4,65.8,10.7
2011,Mississippi,111.8,101.1,67.5,10.7
2011,Iona,111.8,101.1,69.4,10.7
2011,Baylor,106.3,96.4,66.5,9.9
2011,Iowa St.,106.1,96.4,70.5,9.7
2011,Colorado St.,107.9,98.6,67.2,9.3
2011,Harvard,110.1,100.7,64.7,9.4
2011,Oklahoma St.,104.5,95.6,65.9,8.9
2011,Indiana,108.7,99.5,66.4,9.2
2011,Marshall,107.7,99.1,67.8,8.6
2011,Iowa,103.2,95.1,68.0,8.1
2011,Rutgers,105.7,97.4,64.4,8.3
2011,Virginia,104.1,96.0,60.7,8.1
2011,Portland,111.6,102.9,64.1,8.7
2011,Princeton,105.6,97.5,64.2,8.1
2011,VCU,108.8,100.6,66.9,8.2
2011,Drexel,98.6,91.2,64.3,7.4
2011,Oregon,104.4,96.9,67.9,7.5
2011,Wofford,110.7,102.9,64.7,7.8
2011,Arkansas,105.2,97.8,67.4,7.4
2011,Bucknell,103.9,96.7,66.1,7.2
2011,Creighton,107.3,99.8,64.4,7.5
2011,Memphis,103.6,96.3,69.1,7.3
2011,Tulsa,106.0,98.8,67.2,7.2
2011,Boise St.,105.7,98.5,68.1,7.2
2011,Georgia Tech,100.5,93.7,69.5,6.8
2011,N.C. State,107.9,100.7,67.4,7.2
2011,UCF,104.2,97.4,65.8,6.8
2011,Indiana St.,102.1,95.6,66.2,6.5
2011,Valparaiso,104.4,98.0,66.7,6.4
2011,Fairfield,96.8,90.9,65.9,5.9
2011,Northern Iowa,107.4,101.0,60.2,6.4
2011,South Dakota St.,114.2,107.5,68.8,6.7
2011,Dayton,102.6,96.6,66.2,6.0
2011,Long Beach St.,105.0,98.9,69.6,6.1
2011,Stanford,102.2,96.7,65.4,5.5
2011,Providence,107.4,101.6,72.5,5.8
2011,Montana,100.3,95.0,63.5,5.3
2011,South Florida,102.6,97.3,62.7,5.3
2011,Wright St.,103.5,98.3,62.7,5.2
2011,Rider,106.8,101.5,68.8,5.3
2011,Buffalo,103.5,98.5,66.9,5.0
2011,Morehead St.,103.7,98.8,64.7,4.9
2011,James Madison,106.1,101.3,68.2,4.8
2011,Mississippi St.,106.1,101.3,67.8,4.8
2011,Kent St.,102.9,98.5,67.5,4.4
2011,Arizona St.,103.0,98.6,63.8,4.4
2011,East Tennessee St.,101.6,97.3,65.1,4.3
2011,Rhode Island,102.1,98.0,67.7,4.1
2011,Northern Colorado,104.8,101.1,67.7,3.7
2011,Air Force,105.0,101.3,61.9,3.7
2011,Saint Louis,97.9,94.6,64.7,3.3
2011,LIU,106.3,102.7,74.6,3.6
2011,Detroit Mercy,105.2,101.8,70.9,3.4
2011,Austin Peay,102.3,99.0,68.0,3.3
2011,Oral Roberts,109.1,105.6,67.2,3.5
2011,Texas Tech,105.7,102.5,70.7,3.2
2011,Vermont,100.9,97.9,65.9,3.0
2011,St. Bonaventure,105.6,102.4,64.6,3.2
2011,South Carolina,98.9,96.0,69.1,2.9
2011,Coastal Carolina,103.4,100.4,66.9,3.0
2011,Murray St.,102.6,99.7,63.4,2.9
2011,UC Santa Barbara,102.2,99.3,65.7,2.9
2011,IU Indy,109.5,106.4,62.5,3.1
2011,Utah,102.5,99.7,69.1,2.8
2011,Akron,101.4,98.6,67.1,2.8
2011,Loyola Chicago,104.8,102.1,65.5,2.7
2011,Pacific,103.6,101.0,61.2,2.6
2011,Ohio,105.8,103.3,68.5,2.5
2011,Saint Peter's,93.6,91.5,65.1,2.1
2011,Idaho,103.7,101.8,64.3,1.9
2011,Northern Arizona,103.7,101.8,66.4,1.9
2011,Santa Clara,104.2,102.5,68.2,1.7
2011,Robert Morris,100.8,99.3,64.7,1.5
2011,Furman,103.9,102.3,63.4,1.6
2011,New Mexico St.,102.8,101.4,68.4,1.4
2011,Hofstra,106.6,105.2,66.0,1.4
2011,Oklahoma,103.2,101.8,65.0,1.4
2011,SMU,103.4,102.1,61.1,1.3
2011,Central Connecticut,100.0,98.8,67.0,1.2
2011,Milwaukee,102.5,101.3,67.0,1.2
2011,East Carolina,104.0,102.8,66.1,1.2
2011,Rice,104.0,103.0,64.5,1.0
2011,San Francisco,99.8,99.0,67.0,0.8
2011,Nevada,102.6,101.8,68.4,0.8
2011,San Jose St.,104.0,103.3,67.7,0.7
2011,Oregon St.,102.0,101.4,69.9,0.6
2011,TCU,101.5,100.9,67.6,0.6
2011,George Washington,100.4,99.9,64.9,0.5
2011,Quinnipiac,102.7,102.1,68.7,0.6
2011,Sam Houston St.,102.4,102.1,66.7,0.3
2011,Green Bay,103.2,102.9,66.0,0.3
2011,North Dakota St.,103.8,103.6,68.4,0.2
2011,Jacksonville,96.8,96.6,68.7,0.2
2011,Hawaii,99.9,99.9,67.4,0.0
2011,Davidson,101.4,101.4,68.2,0.0
2011,Massachusetts,97.5,97.6,68.2,-0.1
2011,Ball St.,101.6,101.7,64.8,-0.1
2011,La Salle,105.5,105.8,72.3,-0.3
2011,Western Michigan,103.7,104.0,68.0,-0.3
2011,Western Carolina,97.9,98.4,69.5,-0.5
2011,American,102.3,102.9,61.7,-0.6
2011,UNC Asheville,98.4,99.0,69.6,-0.6
2011,North Texas,107.4,108.2,68.3,-0.8
2011,Evansville,99.9,100.7,67.3,-0.8
2011,Purdue Fort Wayne,103.7,104.7,66.4,-1.0
2011,Florida Atlantic,101.2,102.3,64.2,-1.1
2011,Stephen F. Austin,96.0,97.1,60.7,-1.1
2011,Weber St.,102.9,104.1,65.5,-1.2
2011,Cal Poly,95.6,96.8,60.7,-1.2
2011,Southern Illinois,97.1,98.4,64.8,-1.3
2011,Northeastern,107.5,109.0,64.0,-1.5
2011,Boston University,101.7,103.4,63.9,-1.7
2011,Lipscomb,103.5,105.2,70.7,-1.7
2011,Miami OH,103.2,104.9,64.1,-1.7
2011,LSU,95.8,97.4,66.0,-1.6
2011,Drake,99.8,101.7,66.0,-1.9
2011,Penn,101.2,103.1,64.0,-1.9
2011,Canisius,101.1,103.0,66.4,-1.9
2011,Fresno St.,99.5,101.8,66.5,-2.3
2011,Columbia,101.1,103.5,68.3,-2.4
2011,Bradley,99.6,102.1,66.8,-2.5
2011,Lehigh,100.9,103.5,71.4,-2.6
2011,Loyola Marymount,100.6,103.2,67.6,-2.6
2011,Yale,97.9,100.5,66.8,-2.6
2011,Maine,103.7,106.4,66.0,-2.7
2011,Tulane,100.9,103.6,65.8,-2.7
2011,Denver,99.5,102.2,58.0,-2.7
2011,Delaware,99.1,101.9,64.5,-2.8
2011,Siena,98.8,101.6,68.9,-2.8
2011,McNeese St.,104.1,107.4,66.4,-3.3
2011,Cornell,103.0,106.3,67.0,-3.3
2011,Saint Joseph's,103.5,106.8,64.4,-3.3
2011,Loyola MD,101.2,104.6,66.2,-3.4
2011,Charlotte,99.8,103.2,65.7,-3.4
2011,Middle Tennessee,96.8,100.2,66.9,-3.4
2011,UTSA,101.1,104.8,68.1,-3.7
2011,Appalachian St.,103.3,107.3,67.4,-4.0
2011,Houston,100.9,104.8,66.6,-3.9
2011,UC Irvine,101.1,105.1,71.4,-4.0
2011,Mercer,99.2,103.1,66.9,-3.9
2011,Illinois St.,96.4,100.3,63.3,-3.9
2011,DePaul,101.3,105.4,69.5,-4.1
2011,Western Kentucky,99.4,103.5,68.5,-4.1
2011,UNC Wilmington,100.4,104.7,62.9,-4.3
2011,Georgia St.,94.2,98.3,64.5,-4.1
2011,Hampton,93.0,97.2,67.2,-4.2
2011,Wyoming,97.7,102.1,67.4,-4.4
2011,William & Mary,101.7,106.4,64.3,-4.7
2011,St. Francis NY,96.0,100.6,67.6,-4.6
2011,Arkansas St.,98.7,103.6,65.6,-4.9
2011,Tennessee St.,101.2,106.3,66.2,-5.1
2011,Stony Brook,92.0,96.9,64.0,-4.9
2011,Little Rock,99.3,104.6,65.4,-5.3
2011,Tennessee Tech,99.1,104.5,70.9,-5.4
2011,Elon,103.1,108.7,68.5,-5.6
2011,VMI,107.1,112.9,76.4,-5.8
2011,Cal St. Northridge,98.8,104.2,69.2,-5.4
2011,Albany,100.2,105.7,61.6,-5.5
2011,North Florida,98.2,103.6,66.9,-5.4
2011,Youngstown St.,99.5,105.1,69.9,-5.6
2011,Brown,101.7,107.5,69.4,-5.8
2011,Nicholls St.,96.6,102.2,61.0,-5.6
2011,Lafayette,100.3,106.4,66.3,-6.1
2011,Wagner,98.0,104.0,67.9,-6.0
2011,Eastern Kentucky,101.3,107.7,62.1,-6.4
2011,Auburn,95.0,101.2,66.0,-6.2
2011,Louisiana,97.2,103.5,69.3,-6.3
2011,Lamar,99.9,106.4,74.7,-6.5
2011,Utah Valley,99.4,105.9,67.2,-6.5
2011,Pepperdine,101.9,108.7,67.2,-6.8
2011,Morgan St.,94.1,100.5,67.4,-6.4
2011,Bowling Green,95.7,102.3,65.8,-6.6
2011,Holy Cross,99.1,106.1,65.9,-7.0
2011,Wake Forest,99.0,106.1,70.5,-7.1
2011,UC Davis,100.5,107.9,67.7,-7.4
2011,Liberty,95.5,102.6,65.6,-7.1
2011,Louisiana Tech,93.2,100.1,67.6,-6.9
2011,Campbell,97.4,104.6,65.3,-7.2
2011,UMKC,100.6,108.2,65.8,-7.6
2011,Charleston Southern,99.6,107.2,67.3,-7.6
2011,Winthrop,93.6,101.0,66.1,-7.4
2011,Cal St. Fullerton,103.4,111.5,69.1,-8.1
2011,Texas St.,98.1,106.0,74.3,-7.9
2011,Southern Utah,99.2,107.2,67.4,-8.0
2011,Montana St.,98.7,106.7,65.9,-8.0
2011,Illinois Chicago,95.3,103.1,65.6,-7.8
2011,Seattle,92.8,100.6,73.9,-7.8
2011,Southeastern Louisiana,98.4,107.1,65.3,-8.7
2011,Army,99.1,107.9,68.2,-8.8
2011,Northwestern St.,100.3,109.3,72.4,-9.0
2011,UT Arlington,94.5,103.1,68.4,-8.6
2011,Eastern Washington,97.6,106.7,65.5,-9.1
2011,Towson,104.9,114.8,66.5,-9.9
2011,Hartford,92.3,101.0,64.6,-8.7
2011,Presbyterian,99.2,108.7,60.6,-9.5
2011,Portland St.,102.1,112.0,68.3,-9.9
2011,Central Michigan,90.6,99.5,64.4,-8.9
2011,FIU,100.7,110.6,69.4,-9.9
2011,Mount St. Mary's,92.9,102.1,65.3,-9.2
2011,Troy,96.9,106.5,71.3,-9.6
2011,Chattanooga,96.4,106.4,70.4,-10.0
2011,Sacred Heart,96.5,106.7,66.9,-10.2
2011,Eastern Michigan,88.9,98.5,67.6,-9.6
2011,The Citadel,98.8,109.4,63.7,-10.6
2011,Navy,90.9,100.9,71.5,-10.0
2011,Bethune Cookman,99.2,110.2,61.8,-11.0
2011,UNC Greensboro,98.6,109.7,70.7,-11.1
2011,Northern Illinois,97.3,108.3,68.9,-11.0
2011,Fordham,96.1,107.1,67.9,-11.0
2011,New Hampshire,90.1,100.5,63.0,-10.4
2011,UC Riverside,96.1,107.1,65.4,-11.0
2011,Monmouth,92.7,103.6,63.8,-10.9
2011,San Diego,91.9,102.9,64.8,-11.0
2011,Cal St. Bakersfield,97.0,108.5,69.4,-11.5
2011,Coppin St.,96.1,107.6,69.3,-11.5
2011,Florida Gulf Coast,93.1,104.5,69.2,-11.4
2011,South Dakota,98.5,110.8,72.1,-12.3
2011,Idaho St.,96.9,109.2,65.0,-12.3
2011,Savannah St.,88.3,99.5,63.8,-11.2
2011,Gardner Webb,92.4,104.2,65.1,-11.8
2011,Jacksonville St.,94.3,106.6,62.6,-12.3
2011,North Dakota,91.9,103.9,67.0,-12.0
2011,Norfolk St.,96.3,109.0,69.7,-12.7
2011,South Alabama,98.4,111.4,68.3,-13.0
2011,Jackson St.,93.4,105.8,64.4,-12.4
2011,Tennessee Martin,96.3,109.1,69.3,-12.8
2011,Stetson,95.8,108.7,66.6,-12.9
2011,Saint Francis,96.3,109.3,66.6,-13.0
2011,Samford,95.3,108.6,61.5,-13.3
2011,North Carolina A&T,97.7,111.5,69.1,-13.8
2011,Eastern Illinois,91.7,104.7,64.3,-13.0
2011,Texas Southern,90.2,103.0,65.8,-12.8
2011,Delaware St.,98.2,112.2,60.2,-14.0
2011,Manhattan,95.1,108.9,64.0,-13.8
2011,Southeast Missouri St.,94.9,109.0,68.2,-14.1
2011,North Carolina Central,95.2,109.4,66.9,-14.2
2011,Mississippi Valley St.,92.8,106.6,72.6,-13.8
2011,Niagara,90.3,104.2,68.7,-13.9
2011,Texas A&M Corpus Chris,93.2,107.7,65.0,-14.5
2011,Fairleigh Dickinson,93.2,107.8,67.1,-14.6
2011,Longwood,101.4,117.4,71.2,-16.0
2011,Bryant,97.6,113.1,66.3,-15.5
2011,Colgate,94.8,109.9,67.8,-15.1
2011,NJIT,92.0,106.7,66.2,-14.7
2011,High Point,93.3,108.5,67.5,-15.2
2011,Dartmouth,90.7,105.5,66.1,-14.8
2011,USC Upstate,91.1,106.0,64.4,-14.9
2011,Binghamton,95.9,112.0,62.6,-16.1
2011,Alabama St.,90.1,105.6,64.9,-15.5
2011,Kennesaw St.,97.0,113.8,65.2,-16.8
2011,Marist,92.9,109.2,66.3,-16.3
2011,Alabama A&M,86.9,102.2,69.6,-15.3
2011,Sacramento St.,92.2,108.5,64.7,-16.3
2011,South Carolina St.,91.8,109.2,67.8,-17.4
2011,Louisiana Monroe,93.2,111.6,63.3,-18.4
2011,Florida A&M,87.9,106.0,68.1,-18.1
2011,Georgia Southern,89.0,107.5,68.0,-18.5
2011,Western Illinois,87.2,105.8,62.4,-18.6
2011,UT Rio Grande Valley,92.9,113.0,66.8,-20.1
2011,Central Arkansas,90.4,110.5,71.1,-20.1
2011,Toledo,90.3,111.6,64.4,-21.3
2011,Maryland Eastern Shore,91.0,113.1,70.2,-22.1
2011,Grambling St.,85.1,106.1,68.4,-21.0
2011,Houston Christian,90.0,112.3,71.7,-22.3
2011,UMBC,94.0,117.3,68.4,-23.3
2011,Radford,85.3,107.0,67.6,-21.7
2011,Howard,86.9,109.6,66.1,-22.7
2011,Arkansas Pine Bluff,87.8,110.8,67.7,-23.0
2011,Prairie View A&M,84.5,106.9,67.9,-22.4
2011,SIU Edwardsville,87.2,111.3,70.4,-24.1
2011,Alcorn St.,83.8,109.5,77.6,-25.7
2011,Centenary,83.3,110.6,70.0,-27.3
2011,Chicago St.,88.6,118.0,72.9,-29.4
2011,Southern,82.1,112.5,66.1,-30.4
