year,team,ORtg,DRtg,Pace,netRtg
2026,Wright St.,112.0,108.0,67.9,4.0
2026,UNC Wilmington,110.2,106.3,65.9,3.9
2026,Murray St.,115.0,111.1,72.8,3.9
2026,Rutgers,109.9,106.1,67.7,3.8
2026,UAB,109.0,105.8,70.2,3.2
2026,Montana St.,110.3,107.1,66.8,3.2
2026,Washington St.,113.3,110.3,68.9,3.0
2026,Fresno St.,106.0,103.3,69.2,2.7
2026,Penn St.,113.8,110.9,68.5,2.9
2026,Toledo,113.7,111.1,68.8,2.6
2026,Southern Illinois,102.6,100.2,70.0,2.4
2026,UC Santa Barbara,113.2,110.7,65.3,2.5
2026,Bradley,109.8,107.4,68.5,2.4
2026,Troy,110.8,108.4,66.0,2.4
2026,North Texas,102.6,100.7,65.9,1.9
2026,Middle Tennessee,109.6,107.7,66.5,1.9
2026,Temple,112.0,110.1,65.8,1.9
2026,Idaho,108.4,106.7,68.4,1.7
2026,Rhode Island,104.7,103.1,66.8,1.6
2026,Bowling Green,106.1,104.6,69.2,1.5
2026,Northern Colorado,111.7,110.1,69.4,1.6
2026,William & Mary,110.0,108.5,73.6,1.5
2026,Boston College,102.6,101.3,66.9,1.3
2026,Arkansas St.,109.7,108.4,73.1,1.3
2026,Central Arkansas,108.5,107.4,68.9,1.1
2026,St. Bonaventure,112.9,111.7,68.1,1.2
2026,Kennesaw St.,110.1,109.0,72.2,1.1
2026,Penn,107.1,106.3,70.0,0.8
2026,Richmond,110.5,109.6,68.5,0.9
2026,Kent St.,110.5,109.6,71.5,0.9
2026,Austin Peay,107.6,106.9,70.2,0.7
2026,Robert Morris,109.6,109.0,65.5,0.6
2026,Loyola Marymount,105.4,104.8,68.2,0.6
2026,Georgia Tech,105.9,105.6,71.9,0.3
2026,Navy,105.4,105.3,66.1,0.1
2026,Cornell,119.3,119.2,72.4,0.1
2026,Western Kentucky,107.7,107.6,70.8,0.1
2026,Winthrop,111.0,111.0,70.9,0.0
2026,Oakland,114.3,114.4,71.0,-0.1
2026,Valparaiso,106.4,106.6,66.1,-0.2
2026,Charlotte,112.7,112.9,64.3,-0.2
2026,Montana,106.9,107.1,70.5,-0.2
2026,Portland St.,102.5,102.8,68.7,-0.3
2026,Massachusetts,108.9,109.4,71.1,-0.5
2026,FIU,107.8,108.3,72.6,-0.5
2026,UC Davis,107.0,107.5,69.8,-0.5
2026,Oregon St.,108.4,109.1,66.2,-0.7
2026,Harvard,105.2,106.0,64.1,-0.8
2026,Eastern Washington,112.0,112.9,68.7,-0.9
2026,Merrimack,105.6,106.5,64.5,-0.9
2026,East Tennessee St.,107.9,108.9,67.0,-1.0
2026,Northern Kentucky,108.6,109.6,71.0,-1.0
2026,Cal St. Northridge,108.2,109.2,74.4,-1.0
2026,Monmouth,105.7,106.7,67.9,-1.0
2026,New Mexico St.,108.4,109.5,67.6,-1.1
2026,Youngstown St.,106.3,107.5,68.2,-1.2
2026,Siena,106.7,108.0,65.6,-1.3
2026,Columbia,108.3,109.7,67.8,-1.4
2026,Towson,103.3,104.7,64.4,-1.4
2026,Fordham,103.0,104.4,65.2,-1.4
2026,UT Arlington,100.7,102.1,65.8,-1.4
2026,Texas A&M Corpus Chris,103.1,104.6,66.9,-1.5
2026,Marist,99.6,101.1,67.2,-1.5
2026,Green Bay,112.4,114.1,63.9,-1.7
2026,Furman,106.8,108.5,66.8,-1.7
2026,Missouri St.,108.8,110.7,66.2,-1.9
2026,Mercer,110.9,113.1,69.9,-2.2
2026,Appalachian St.,104.7,106.9,63.9,-2.2
2026,Charleston,106.7,108.9,68.7,-2.2
2026,Detroit Mercy,108.3,110.8,69.8,-2.5
2026,South Alabama,106.4,108.8,65.6,-2.4
2026,Utah Tech,109.8,112.3,67.4,-2.5
2026,Queens,114.5,117.1,70.4,-2.6
2026,Portland,105.5,108.1,69.5,-2.6
2026,Campbell,109.6,112.2,70.8,-2.6
2026,Tulane,107.5,110.1,67.8,-2.6
2026,New Orleans,108.7,111.3,70.7,-2.6
2026,Quinnipiac,104.3,107.0,71.0,-2.7
2026,Drexel,102.6,105.3,65.1,-2.7
2026,Jacksonville St.,104.8,107.7,66.0,-2.9
2026,UMBC,106.9,109.9,67.0,-3.0
2026,Weber St.,110.2,113.4,69.5,-3.2
2026,Louisiana Tech,102.1,105.0,64.9,-2.9
2026,Marshall,110.9,114.2,70.4,-3.3
2026,Indiana St.,105.1,108.2,69.2,-3.1
2026,Cal St. Fullerton,106.7,109.9,73.8,-3.2
2026,Buffalo,111.6,115.2,67.5,-3.6
2026,La Salle,105.7,109.3,66.7,-3.6
2026,Rice,108.3,112.1,66.5,-3.8
2026,James Madison,108.9,112.7,66.9,-3.8
2026,Howard,102.4,106.2,70.0,-3.8
2026,Tarleton St.,104.0,107.8,70.5,-3.8
2026,San Jose St.,111.7,115.8,65.9,-4.1
2026,Drake,108.7,112.7,68.0,-4.0
2026,South Dakota St.,107.3,111.4,68.0,-4.1
2026,San Diego,107.7,112.0,69.1,-4.3
2026,Southern Miss,104.5,108.8,70.1,-4.3
2026,Lipscomb,105.1,109.7,70.4,-4.6
2026,Bethune Cookman,104.0,108.8,70.0,-4.8
2026,Cal Poly,108.1,113.2,75.0,-5.1
2026,Tennessee St.,106.6,111.6,71.1,-5.0
2026,Ohio,107.5,112.6,69.9,-5.1
2026,Stony Brook,104.7,109.7,67.1,-5.0
2026,Western Carolina,108.2,113.7,68.8,-5.5
2026,Georgia Southern,109.6,115.2,71.1,-5.6
2026,Florida Gulf Coast,106.1,111.7,68.6,-5.6
2026,LIU,104.0,109.6,68.8,-5.6
2026,Eastern Michigan,101.8,107.2,67.4,-5.4
2026,Iona,104.0,109.6,70.1,-5.6
2026,Texas St.,103.6,109.2,67.1,-5.6
2026,Colgate,107.7,113.7,67.8,-6.0
2026,American,105.3,111.4,67.7,-6.1
2026,Coastal Carolina,101.0,106.9,68.0,-5.9
2026,Saint Peter's,103.0,109.1,66.4,-6.1
2026,Elon,109.5,115.9,67.8,-6.4
2026,Old Dominion,105.4,111.7,69.9,-6.3
2026,Denver,114.7,121.8,69.0,-7.1
2026,Charleston Southern,104.8,111.2,72.5,-6.4
2026,Lamar,102.7,109.3,66.3,-6.6
2026,Samford,107.0,113.8,68.3,-6.8
2026,UNC Asheville,103.7,110.5,65.7,-6.8
2026,Nicholls St.,104.8,111.7,69.2,-6.9
2026,Southern,105.7,112.7,70.8,-7.0
2026,Princeton,104.3,111.3,64.8,-7.0
2026,Vermont,105.4,112.5,65.6,-7.1
2026,Long Beach St.,104.0,111.1,69.4,-7.1
2026,Radford,106.0,113.3,71.6,-7.3
2026,Idaho St.,108.9,116.4,66.2,-7.5
2026,Fairfield,105.8,113.1,68.0,-7.3
2026,Nebraska Omaha,105.7,113.2,68.0,-7.5
2026,Tennessee Martin,98.5,105.7,65.3,-7.2
2026,Southeast Missouri St.,101.0,108.3,69.9,-7.3
2026,Wofford,107.8,115.7,68.8,-7.9
2026,Abilene Christian,99.8,107.2,68.4,-7.4
2026,Purdue Fort Wayne,105.0,112.8,68.7,-7.8
2026,Boston University,111.1,119.6,64.1,-8.5
2026,Incarnate Word,108.3,116.7,66.4,-8.4
2026,Dartmouth,104.6,112.7,70.5,-8.1
2026,Central Michigan,105.6,113.8,68.0,-8.2
2026,UC Riverside,103.1,111.2,69.4,-8.1
2026,Milwaukee,106.1,114.5,68.6,-8.4
2026,Pepperdine,103.8,112.2,69.4,-8.4
2026,SIU Edwardsville,98.4,106.4,65.4,-8.0
2026,East Carolina,102.1,110.6,69.6,-8.5
2026,Lindenwood,100.1,108.4,73.3,-8.3
2026,UTEP,100.8,109.6,66.2,-8.8
2026,Longwood,102.9,111.9,69.5,-9.0
2026,Sacramento St.,104.7,114.1,72.6,-9.4
2026,Mount St. Mary's,99.0,107.9,68.7,-8.9
2026,Delaware,104.6,114.1,64.1,-9.5
2026,Southern Utah,104.7,114.3,71.3,-9.6
2026,Western Michigan,106.9,116.8,68.8,-9.9
2026,North Dakota,105.5,115.4,68.3,-9.9
2026,South Dakota,104.7,114.5,70.9,-9.8
2026,Loyola Chicago,103.2,113.1,66.7,-9.9
2026,Presbyterian,102.0,111.8,65.1,-9.8
2026,Northeastern,106.9,117.4,70.7,-10.5
2026,Mercyhurst,100.7,110.7,65.5,-10.0
2026,Brown,97.2,107.1,67.6,-9.9
2026,Grambling St.,97.3,107.2,68.5,-9.9
2026,Arkansas Pine Bluff,104.5,115.2,70.3,-10.7
2026,Ball St.,98.7,108.7,64.6,-10.0
2026,Prairie View A&M,101.4,111.8,71.8,-10.4
2026,UNC Greensboro,107.2,118.3,68.6,-11.1
2026,Southeastern Louisiana,99.0,109.3,66.4,-10.3
2026,Lehigh,101.8,112.4,67.8,-10.6
2026,Jacksonville,102.7,113.6,64.5,-10.9
2026,Sacred Heart,106.4,117.8,69.3,-11.4
2026,Louisiana,100.1,110.9,64.2,-10.8
2026,East Texas A&M,100.0,110.9,69.4,-10.9
2026,USC Upstate,99.5,110.3,68.5,-10.8
2026,Eastern Kentucky,108.0,119.8,68.2,-11.8
2026,West Georgia,101.9,113.0,70.0,-11.1
2026,IU Indy,105.9,117.5,74.6,-11.6
2026,Morehead St.,105.4,117.1,66.3,-11.7
2026,Florida A&M,98.4,109.4,68.9,-11.0
2026,Hampton,100.5,111.9,66.4,-11.4
2026,Bellarmine,113.8,126.8,65.5,-13.0
2026,Le Moyne,101.6,113.3,70.4,-11.7
2026,Evansville,101.0,112.8,67.9,-11.8
2026,Chattanooga,104.9,117.2,68.0,-12.3
2026,Alabama St.,100.4,112.2,70.2,-11.8
2026,Houston Christian,102.1,114.2,65.1,-12.1
2026,Oral Roberts,101.7,113.8,68.6,-12.1
2026,Central Connecticut,104.4,116.9,65.8,-12.5
2026,North Carolina A&T,103.8,116.3,69.5,-12.5
2026,Alabama A&M,103.3,115.8,66.2,-12.5
2026,Northwestern St.,101.3,113.7,65.7,-12.4
2026,Wagner,102.5,115.2,66.4,-12.7
2026,Stetson,104.0,117.0,67.7,-13.0
2026,Cleveland St.,109.3,123.0,70.6,-13.7
2026,Georgia St.,98.7,111.1,68.9,-12.4
2026,Texas Southern,101.5,114.4,69.7,-12.9
2026,Northern Arizona,104.5,118.4,64.7,-13.9
2026,UMass Lowell,102.3,116.2,70.3,-13.9
2026,Albany,103.2,117.3,66.2,-14.1
2026,Lafayette,100.7,115.0,67.8,-14.3
2026,Bucknell,98.4,112.9,68.0,-14.5
2026,Cal St. Bakersfield,101.3,116.6,71.0,-15.3
2026,NJIT,96.8,111.5,69.0,-14.7
2026,North Florida,107.2,123.7,71.5,-16.5
2026,Tennessee Tech,101.1,116.7,68.0,-15.6
2026,Little Rock,100.7,116.5,67.4,-15.8
2026,Norfolk St.,100.3,116.3,69.1,-16.0
2026,Eastern Illinois,96.3,111.7,66.6,-15.4
2026,Loyola MD,103.2,119.8,69.2,-16.6
2026,Manhattan,103.8,121.0,68.9,-17.2
2026,New Haven,95.3,111.2,64.4,-15.9
2026,Holy Cross,100.2,117.1,66.4,-16.9
2026,Jackson St.,100.2,117.4,70.6,-17.2
2026,Niagara,99.4,116.8,63.2,-17.4
2026,North Alabama,99.7,117.3,65.8,-17.6
2026,Army,100.1,118.0,68.1,-17.9
2026,Northern Illinois,96.2,113.6,68.5,-17.4
2026,UTSA,99.2,117.1,69.5,-17.9
2026,Fairleigh Dickinson,100.5,118.7,65.0,-18.2
2026,Stonehill,91.8,108.5,67.3,-16.7
2026,Alcorn St.,97.4,115.1,68.9,-17.7
2026,Air Force,95.5,113.0,67.3,-17.5
2026,Canisius,95.6,113.3,65.0,-17.7
2026,Chicago St.,99.4,118.4,66.6,-19.0
2026,New Hampshire,95.9,114.4,68.4,-18.5
2026,Southern Indiana,95.2,113.6,68.7,-18.4
2026,The Citadel,99.6,120.5,65.1,-20.9
2026,Maine,91.7,111.2,65.7,-19.5
2026,Louisiana Monroe,100.3,121.5,71.2,-21.2
2026,Saint Francis,99.6,121.2,71.0,-21.6
2026,North Carolina Central,99.6,121.3,66.7,-21.7
2026,Maryland Eastern Shore,93.4,114.7,64.2,-21.3
2026,South Carolina St.,95.3,117.2,69.8,-21.9
2026,Morgan St.,98.3,121.2,71.4,-22.9
2026,Bryant,96.1,118.5,65.2,-22.4
2026,Rider,96.0,118.9,66.6,-22.9
2026,VMI,98.8,123.2,67.8,-24.4
2026,UMKC,93.5,117.0,70.7,-23.5
2026,Binghamton,97.6,122.7,66.5,-25.1
2026,Delaware St.,88.2,112.7,66.4,-24.5
2026,Gardner Webb,95.2,122.0,70.6,-26.8
2026,Coppin St.,91.7,119.6,69.5,-27.9
2026,Western Illinois,93.0,122.1,67.4,-29.1
2026,Mississippi Valley St.,90.3,120.5,68.2,-30.2
