year,team,ORtg,DRtg,Pace,netRtg
2018,Vanderbilt,113.8,105.1,67.0,8.7
2018,Iowa,115.4,106.7,71.4,8.7
2018,DePaul,104.2,96.5,71.0,7.7
2018,Temple,107.9,99.9,68.5,8.0
2018,Vermont,111.9,103.7,65.0,8.2
2018,UNC Greensboro,103.5,96.2,66.1,7.3
2018,UNLV,111.1,103.4,73.8,7.7
2018,Minnesota,108.8,101.4,71.2,7.4
2018,Furman,107.9,100.8,69.7,7.1
2018,East Tennessee St.,104.3,97.4,68.8,6.9
2018,Grand Canyon,101.9,95.2,69.9,6.7
2018,Mississippi,110.9,103.7,71.0,7.2
2018,Utah Valley,109.4,102.4,68.9,7.0
2018,Washington,105.2,98.7,70.7,6.5
2018,Georgia St.,107.2,100.7,67.9,6.5
2018,Tulsa,107.8,101.4,68.7,6.4
2018,Northern Iowa,102.9,96.9,63.7,6.0
2018,Oregon St.,107.2,101.0,66.8,6.2
2018,UAB,108.6,102.3,68.8,6.3
2018,Northeastern,106.3,100.3,68.0,6.0
2018,Stephen F. Austin,104.1,98.3,72.1,5.8
2018,San Diego,104.1,98.4,68.0,5.7
2018,Colorado,104.3,98.6,69.2,5.7
2018,Penn,103.1,97.6,70.1,5.5
2018,Missouri St.,108.0,102.3,66.7,5.7
2018,Bucknell,107.6,101.9,72.9,5.7
2018,New Mexico,111.8,106.0,72.2,5.8
2018,Northern Colorado,105.8,100.5,72.4,5.3
2018,Georgia Tech,103.4,98.3,67.0,5.1
2018,Toledo,113.0,108.0,69.5,5.0
2018,UCF,97.0,92.8,65.8,4.2
2018,Bradley,103.3,99.0,67.0,4.3
2018,Marshall,107.8,103.4,76.1,4.4
2018,UC Santa Barbara,110.7,106.3,67.9,4.4
2018,Saint Joseph's,104.1,100.3,71.6,3.8
2018,Rutgers,97.7,94.4,67.2,3.3
2018,Eastern Washington,107.1,103.5,67.6,3.6
2018,VCU,106.4,102.9,72.0,3.5
2018,Wyoming,103.9,100.5,74.5,3.4
2018,Florida Gulf Coast,106.5,103.1,72.0,3.4
2018,La Salle,105.0,101.7,70.1,3.3
2018,Wright St.,99.6,96.5,69.3,3.1
2018,UT Arlington,104.1,101.3,73.9,2.8
2018,Evansville,98.1,95.9,66.7,2.2
2018,Dayton,108.8,106.3,67.2,2.5
2018,UC Davis,102.9,100.8,67.5,2.1
2018,Louisiana Tech,106.5,104.3,68.5,2.2
2018,Utah St.,106.1,104.0,67.9,2.1
2018,Indiana St.,103.3,101.3,71.1,2.0
2018,Saint Louis,101.0,99.0,65.3,2.0
2018,Southern Illinois,104.7,102.7,67.9,2.0
2018,Idaho,107.0,105.2,66.8,1.8
2018,Illinois St.,104.5,102.8,70.1,1.7
2018,Harvard,99.9,98.3,66.8,1.6
2018,Drake,106.0,104.3,69.2,1.7
2018,Albany,106.6,105.0,67.4,1.6
2018,Charleston,106.7,105.1,65.8,1.6
2018,Eastern Michigan,102.0,100.5,65.6,1.5
2018,San Francisco,101.5,100.0,67.6,1.5
2018,Iona,108.9,107.3,71.6,1.6
2018,Jacksonville St.,101.0,99.6,67.0,1.4
2018,UC Irvine,99.2,97.8,68.2,1.4
2018,Canisius,105.9,104.5,69.8,1.4
2018,Mercer,110.9,109.5,65.1,1.4
2018,Rider,107.6,106.3,74.8,1.3
2018,Georgia Southern,104.7,103.5,69.8,1.2
2018,Memphis,106.6,105.6,67.4,1.0
2018,Lipscomb,102.6,101.8,75.9,0.8
2018,UTSA,105.0,104.2,72.9,0.8
2018,Wofford,107.5,107.0,66.9,0.5
2018,Oakland,106.5,106.0,72.0,0.5
2018,Portland St.,107.7,107.2,75.9,0.5
2018,Princeton,105.7,105.3,65.6,0.4
2018,Hofstra,109.7,109.5,70.0,0.2
2018,Tulane,105.4,105.3,70.3,0.1
2018,Central Michigan,107.8,107.8,68.0,0.0
2018,Towson,104.6,104.7,69.0,-0.1
2018,Valparaiso,100.7,101.1,70.9,-0.4
2018,Weber St.,105.6,106.2,68.5,-0.6
2018,Ball St.,102.5,103.1,71.0,-0.6
2018,Seattle,104.6,105.3,68.5,-0.7
2018,Troy,105.4,106.2,69.4,-0.8
2018,William & Mary,114.0,115.0,71.0,-1.0
2018,Winthrop,104.6,105.6,72.8,-1.0
2018,Pacific,105.2,106.3,67.6,-1.1
2018,North Dakota St.,103.6,104.6,67.5,-1.0
2018,Ohio,99.9,101.0,72.7,-1.1
2018,Duquesne,104.8,105.9,67.3,-1.1
2018,George Washington,103.0,104.2,66.8,-1.2
2018,Cal St. Fullerton,102.6,103.8,70.8,-1.2
2018,Austin Peay,103.9,105.2,69.9,-1.3
2018,Purdue Fort Wayne,105.6,107.0,73.8,-1.4
2018,Hawaii,99.2,100.5,69.0,-1.3
2018,Connecticut,103.1,104.6,68.1,-1.5
2018,Liberty,102.6,104.1,64.2,-1.5
2018,Richmond,105.8,107.5,69.1,-1.7
2018,Radford,101.8,103.5,64.0,-1.7
2018,Washington St.,107.2,109.0,69.6,-1.8
2018,North Texas,102.5,104.3,67.5,-1.8
2018,Nicholls St.,102.1,103.9,75.2,-1.8
2018,Miami OH,98.8,100.6,67.7,-1.8
2018,Monmouth,102.5,104.4,71.2,-1.9
2018,Western Michigan,105.2,107.3,68.9,-2.1
2018,UNC Asheville,104.5,106.8,70.5,-2.3
2018,Wagner,101.7,104.0,68.5,-2.3
2018,Southeastern Louisiana,102.1,104.5,67.2,-2.4
2018,Massachusetts,106.1,108.7,67.6,-2.6
2018,Yale,102.7,105.3,70.2,-2.6
2018,UMBC,102.5,105.5,69.3,-3.0
2018,Long Beach St.,105.0,108.3,73.1,-3.3
2018,Southern Miss,105.1,108.5,66.3,-3.4
2018,Colgate,104.7,108.1,67.4,-3.4
2018,Appalachian St.,103.0,106.5,71.2,-3.5
2018,Illinois Chicago,99.6,103.3,73.1,-3.7
2018,Coastal Carolina,101.3,105.1,68.9,-3.8
2018,Texas St.,99.8,103.7,63.9,-3.9
2018,Kent St.,101.9,105.8,69.8,-3.9
2018,Central Arkansas,105.1,109.1,74.0,-4.0
2018,Lamar,101.2,105.3,68.8,-4.1
2018,Milwaukee,99.1,103.1,66.8,-4.0
2018,Denver,102.0,106.1,67.5,-4.1
2018,FIU,98.3,102.3,69.9,-4.0
2018,Colorado St.,102.2,106.6,71.0,-4.4
2018,Idaho St.,102.8,107.4,69.2,-4.6
2018,South Alabama,96.4,100.9,71.4,-4.5
2018,Louisiana Monroe,100.8,105.6,67.0,-4.8
2018,Columbia,106.8,111.9,71.1,-5.1
2018,Fairfield,101.1,106.0,71.6,-4.9
2018,Tennessee St.,96.0,100.7,66.7,-4.7
2018,Stony Brook,96.9,101.7,69.6,-4.8
2018,Pittsburgh,98.1,103.0,66.5,-4.9
2018,Saint Francis,105.5,110.7,69.7,-5.2
2018,Saint Peter's,95.2,99.9,63.9,-4.7
2018,Niagara,108.9,114.3,74.4,-5.4
2018,George Mason,101.2,106.2,70.1,-5.0
2018,Akron,102.4,107.5,68.8,-5.1
2018,Campbell,103.9,109.3,69.0,-5.4
2018,Manhattan,98.4,103.6,67.0,-5.2
2018,Hartford,102.3,107.8,67.7,-5.5
2018,Tennessee Tech,97.7,103.0,72.0,-5.3
2018,Bowling Green,101.7,107.3,71.5,-5.6
2018,Navy,97.8,103.2,66.8,-5.4
2018,James Madison,101.1,106.8,69.1,-5.7
2018,Delaware,102.5,108.3,66.9,-5.8
2018,NJIT,98.6,104.4,68.4,-5.8
2018,Sam Houston St.,99.9,106.0,67.6,-6.1
2018,Oral Roberts,104.9,111.3,66.7,-6.4
2018,Air Force,99.8,106.0,66.8,-6.2
2018,California,97.8,103.9,69.9,-6.1
2018,Elon,103.1,109.6,68.5,-6.5
2018,Loyola Marymount,105.9,112.7,68.0,-6.8
2018,UTEP,96.8,103.2,68.9,-6.4
2018,Eastern Illinois,98.8,105.5,66.8,-6.7
2018,Cal St. Bakersfield,96.4,102.9,66.8,-6.5
2018,High Point,99.1,105.9,66.8,-6.8
2018,UNC Wilmington,104.1,111.2,73.3,-7.1
2018,Lehigh,104.3,111.5,71.9,-7.2
2018,Boston University,100.1,107.3,68.7,-7.2
2018,North Dakota,102.2,109.5,72.9,-7.3
2018,Florida Atlantic,94.8,101.7,70.1,-6.9
2018,Brown,101.2,108.7,72.7,-7.5
2018,Mount St. Mary's,102.5,110.1,66.0,-7.6
2018,Hampton,100.4,107.9,72.5,-7.5
2018,Cornell,104.1,112.0,70.6,-7.9
2018,Army,99.9,107.5,71.5,-7.6
2018,Gardner Webb,97.3,104.8,69.0,-7.5
2018,Texas Southern,104.8,112.9,72.5,-8.1
2018,Northern Illinois,102.6,110.5,68.3,-7.9
2018,Southern Utah,101.2,109.2,72.8,-8.0
2018,Pepperdine,104.8,113.0,68.6,-8.2
2018,Southeast Missouri St.,107.5,116.0,70.2,-8.5
2018,Portland,99.4,107.6,68.3,-8.2
2018,Robert Morris,93.8,101.5,70.6,-7.7
2018,Montana St.,101.3,109.7,70.8,-8.4
2018,LIU,102.0,110.5,72.7,-8.5
2018,New Hampshire,98.6,106.9,66.7,-8.3
2018,Drexel,101.8,110.5,70.1,-8.7
2018,Charleston Southern,98.0,106.8,67.5,-8.8
2018,Arkansas St.,103.9,113.4,70.8,-9.5
2018,Green Bay,98.5,107.7,73.2,-9.2
2018,North Florida,106.7,116.7,75.1,-10.0
2018,Prairie View A&M,100.3,109.9,72.1,-9.6
2018,UMKC,97.6,107.0,70.7,-9.4
2018,South Florida,98.2,107.8,65.8,-9.6
2018,Abilene Christian,97.1,106.6,69.7,-9.5
2018,UT Rio Grande Valley,97.9,107.4,75.1,-9.5
2018,Western Illinois,96.2,105.7,69.1,-9.5
2018,Santa Clara,98.9,108.7,65.7,-9.8
2018,Nebraska Omaha,103.2,113.6,71.7,-10.4
2018,Rice,98.2,108.3,68.9,-10.1
2018,Holy Cross,97.6,107.7,64.0,-10.1
2018,Lafayette,100.7,111.3,69.4,-10.6
2018,Fordham,94.0,104.0,67.2,-10.0
2018,Quinnipiac,101.0,111.9,67.7,-10.9
2018,UMass Lowell,103.0,114.2,72.6,-11.2
2018,IU Indy,97.8,108.6,67.3,-10.8
2018,Morehead St.,98.0,108.9,69.8,-10.9
2018,Siena,96.7,107.7,67.3,-11.0
2018,Eastern Kentucky,100.5,112.1,69.4,-11.6
2018,Fairleigh Dickinson,100.9,112.6,71.7,-11.7
2018,UC Riverside,92.9,103.7,69.5,-10.8
2018,Tennessee Martin,95.3,106.5,67.4,-11.2
2018,New Orleans,96.3,107.6,67.3,-11.3
2018,Samford,106.3,118.9,71.9,-12.6
2018,Binghamton,97.1,108.8,67.4,-11.7
2018,McNeese St.,99.9,111.9,71.0,-12.0
2018,Little Rock,93.4,104.7,66.2,-11.3
2018,Sacramento St.,98.2,110.1,66.9,-11.9
2018,Cleveland St.,97.4,109.3,68.2,-11.9
2018,San Jose St.,94.8,106.5,68.3,-11.7
2018,Central Connecticut,97.7,110.1,65.8,-12.4
2018,SIU Edwardsville,99.1,111.8,70.5,-12.7
2018,Dartmouth,97.6,110.2,67.8,-12.6
2018,Youngstown St.,101.3,114.5,72.3,-13.2
2018,Bethune Cookman,98.1,110.9,76.9,-12.8
2018,East Carolina,95.3,107.7,70.1,-12.4
2018,Chattanooga,97.9,110.8,66.6,-12.9
2018,Sacred Heart,95.2,107.8,69.6,-12.6
2018,Western Carolina,95.1,107.8,70.8,-12.7
2018,Marist,98.6,111.9,70.4,-13.3
2018,St. Francis NY,97.7,111.0,70.3,-13.3
2018,Stetson,97.5,110.9,71.0,-13.4
2018,Grambling St.,93.5,106.6,72.9,-13.1
2018,Detroit Mercy,101.7,116.1,73.8,-14.4
2018,The Citadel,100.6,115.0,78.9,-14.4
2018,Charlotte,97.8,111.8,72.4,-14.0
2018,Loyola MD,95.9,109.7,69.7,-13.8
2018,Kennesaw St.,97.3,111.4,69.5,-14.1
2018,Savannah St.,99.8,114.4,83.4,-14.6
2018,North Carolina Central,96.8,111.1,66.4,-14.3
2018,North Carolina A&T,97.0,111.5,70.1,-14.5
2018,American,95.9,110.3,67.6,-14.4
2018,Norfolk St.,94.6,108.8,70.0,-14.2
2018,Jacksonville,93.5,108.0,69.6,-14.5
2018,Houston Christian,99.3,114.9,74.6,-15.6
2018,Texas A&M Corpus Chris,92.9,107.8,69.0,-14.9
2018,Cal St. Northridge,96.5,112.2,67.0,-15.7
2018,Morgan St.,95.7,111.3,69.9,-15.6
2018,Southern,94.0,109.6,69.1,-15.6
2018,Cal Poly,96.6,113.1,67.4,-16.5
2018,USC Upstate,105.1,123.1,70.1,-18.0
2018,Northern Arizona,92.7,109.5,70.2,-16.8
2018,Maine,90.8,107.4,72.2,-16.6
2018,Presbyterian,96.9,115.1,64.6,-18.2
2018,Arkansas Pine Bluff,92.6,110.2,68.8,-17.6
2018,VMI,89.4,106.8,70.1,-17.4
2018,Incarnate Word,95.0,114.1,70.6,-19.1
2018,Howard,98.0,118.0,71.4,-20.0
2018,Jackson St.,90.2,108.9,64.9,-18.7
2018,Bryant,98.5,119.5,71.3,-21.0
2018,Alcorn St.,94.0,114.3,69.2,-20.3
2018,Longwood,89.3,109.4,70.3,-20.1
2018,Alabama St.,94.5,115.9,70.2,-21.4
2018,South Carolina St.,95.6,118.3,71.9,-22.7
2018,Northwestern St.,88.2,110.1,70.5,-21.9
2018,Florida A&M,94.1,117.6,68.4,-23.5
2018,Chicago St.,94.4,118.2,73.4,-23.8
2018,Coppin St.,86.1,109.7,68.7,-23.6
2018,Mississippi Valley St.,89.4,114.9,69.9,-25.5
2018,Maryland Eastern Shore,91.1,117.9,66.4,-26.8
2018,Alabama A&M,87.2,114.6,67.5,-27.4
2018,Delaware St.,90.5,120.0,66.2,-29.5
